Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
MOPC,Infraestructura,F,Arquitecto,5,53513,22952,33419.05843137255
MJ,Justicia,M,Abogada,25,38713,65067,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,34,45449,38679,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,27,45450,43850,22859.42391304348
UASD,Educación,F,Profesor,31,31345,80267,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,3,58821,79722,32249.510871934617
MJ,Justicia,F,Abogada,12,43917,66763,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,17,39755,58609,49106.808285841515
CODEPESCA,Pesca,F,Ingeniero,1,52216,86073,33419.05843137255
UASD,Educación,M,Profesor,6,43556,67962,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,29,59358,42778,22859.42391304348
MJ,Justicia,M,Abogada,15,34323,37725,49106.808285841515
SALUD,Medicina,F,Fisioterapeuta,14,58535,79767,38962.08721461187
CODEPESCA,Pesca,M,Ingeniero,9,56854,45344,32249.510871934617
UASD,Educación,F,Profesor,1,56439,85437,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,34,59998,97905,22118.425806451607
MJ,Justicia,F,Abogada,25,47751,60457,23017.289655172408
SALUD,Medicina,M,Fisioterapeuta,7,55553,84266,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,37,38058,41890,25020.124635416654
UASD,Educación,M,Profesor,15,55237,45974,49106.808285841515
MOPC,Infraestructura,F,Arquitecto,36,34327,32462,25020.124635416654
MJ,Justicia,M,Abogada,28,33988,38056,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,17,42063,88202,49106.808285841515
CODEPESCA,Pesca,M,Ingeniero,24,56495,75080,22859.42391304348
UASD,Educación,F,Profesor,7,57366,84292,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,1,36975,66147,32249.510871934617
MJ,Justicia,F,Abogada,26,52363,63429,23017.289655172408
SALUD,Medicina,M,Fisioterapeuta,23,38939,38305,25960.6631481482
CODEPESCA,Pesca,F,Ingeniero,3,52945,97381,33419.05843137255
UASD,Educación,M,Profesor,27,47624,76634,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,22,52697,25651,27908.708181818176
MJ,Justicia,M,Abogada,15,49658,92927,49106.808285841515
SALUD,Medicina,F,Fisioterapeuta,26,52422,96613,23017.289655172408
CODEPESCA,Pesca,M,Ingeniero,32,49893,33542,22118.425806451607
UASD,Educación,F,Profesor,18,50182,58607,32460.513239819054
MOPC,Infraestructura,M,Arquitecto,29,53725,49124,22118.425806451607
MJ,Justicia,F,Abogada,4,55946,97687,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,36,41800,63339,22859.42391304348
CODEPESCA,Pesca,F,Ingeniero,13,52310,68687,33419.05843137255
UASD,Educación,M,Profesor,30,44183,65197,22118.425806451607
MOPC,Infraestructura,F,Arquitecto,19,39494,76964,30359.513548387094
MJ,Justicia,M,Abogada,25,54520,26390,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,12,47550,83877,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,10,40895,73790,32249.510871934617
UASD,Educación,F,Profesor,8,32116,64706,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,37,59514,77235,22859.42391304348
MJ,Justicia,F,Abogada,17,30471,50849,49106.808285841515
SALUD,Medicina,M,Fisioterapeuta,22,34876,64744,25960.6631481482
CODEPESCA,Pesca,F,Ingeniero,23,50875,55719,27908.708181818176
UASD,Educación,M,Profesor,5,49493,24520,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,6,31042,67002,33419.05843137255
MJ,Justicia,M,Abogada,22,59542,50167,25960.6631481482
SALUD,Medicina,F,Fisioterapeuta,17,58158,41232,49106.808285841515
CODEPESCA,Pesca,M,Ingeniero,16,32245,99280,41321.878823529405
UASD,Educación,F,Profesor,14,43455,50848,38962.08721461187
MOPC,Infraestructura,M,Arquitecto,14,51982,81978,35310.59222222223
MJ,Justicia,F,Abogada,10,53322,87819,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,21,43449,42925,28592.158119266074
CODEPESCA,Pesca,F,Ingeniero,6,56622,86494,33419.05843137255
UASD,Educación,M,Profesor,17,45194,25214,49106.808285841515
MOPC,Infraestructura,F,Arquitecto,8,47044,42438,33419.05843137255
MJ,Justicia,M,Abogada,27,47733,23462,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,4,31862,41083,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,39,52418,35619,22859.42391304348
UASD,Educación,F,Profesor,20,35240,70119,30359.513548387094
MOPC,Infraestructura,M,Arquitecto,27,40331,61775,22859.42391304348
MJ,Justicia,F,Abogada,19,35673,59675,30359.513548387094
SALUD,Medicina,M,Fisioterapeuta,16,37069,77072,41321.878823529405
CODEPESCA,Pesca,F,Ingeniero,16,46171,24250,41310.71708333333
UASD,Educación,M,Profesor,36,58480,49081,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,24,37769,83157,23017.289655172408
MJ,Justicia,M,Abogada,32,44570,78639,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,8,50751,22584,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,26,41085,80296,22859.42391304348
UASD,Educación,F,Profesor,32,41779,52631,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,10,47421,53858,32249.510871934617
MJ,Justicia,F,Abogada,29,32968,62234,22859.42391304348
SALUD,Medicina,M,Fisioterapeuta,33,33340,49441,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,1,58268,75156,33419.05843137255
UASD,Educación,M,Profesor,26,51905,77962,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,7,50620,93745,33419.05843137255
MJ,Justicia,M,Abogada,33,48803,49262,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,21,53039,54599,30359.513548387094
CODEPESCA,Pesca,M,Ingeniero,37,36542,91818,22859.42391304348
UASD,Educación,F,Profesor,21,58411,26952,30359.513548387094
MOPC,Infraestructura,M,Arquitecto,24,57578,82112,22859.42391304348
MJ,Justicia,F,Abogada,11,40633,48671,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,33,39530,50060,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,17,58419,81545,49106.808285841515
UASD,Educación,M,Profesor,23,51207,87508,25960.6631481482
MOPC,Infraestructura,F,Arquitecto,6,31439,46853,33419.05843137255
MJ,Justicia,M,Abogada,34,57099,94418,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,6,49315,93669,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,3,40450,76294,32249.510871934617
UASD,Educación,F,Profesor,9,51030,46414,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,28,31278,95174,22118.425806451607
MJ,Justicia,F,Abogada,7,47225,82427,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,29,37624,70669,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,3,50405,40103,33419.05843137255
UASD,Educación,M,Profesor,21,38154,45232,28592.158119266074
MOPC,Infraestructura,F,Arquitecto,2,33519,81917,33419.05843137255
MJ,Justicia,M,Abogada,32,41982,28655,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,16,48015,45726,41310.71708333333
CODEPESCA,Pesca,M,Ingeniero,35,31487,88225,22859.42391304348
UASD,Educación,F,Profesor,6,56219,24952,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,19,53880,28041,28592.158119266074
MJ,Justicia,F,Abogada,17,46891,58363,49106.808285841515
SALUD,Medicina,M,Fisioterapeuta,34,40118,39009,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,8,50499,47965,33419.05843137255
UASD,Educación,M,Profesor,32,31068,96596,22118.425806451607
MOPC,Infraestructura,F,Arquitecto,9,56157,90174,33419.05843137255
MJ,Justicia,M,Abogada,34,40020,21505,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,17,50505,57856,49106.808285841515
CODEPESCA,Pesca,M,Ingeniero,11,37576,63644,32249.510871934617
UASD,Educación,F,Profesor,2,35633,62064,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,2,36995,73266,32249.510871934617
MJ,Justicia,F,Abogada,35,31900,47936,23017.289655172408
SALUD,Medicina,M,Fisioterapeuta,6,33691,96190,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,16,34690,91454,41310.71708333333
UASD,Educación,M,Profesor,2,45199,31811,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,1,35376,62171,33419.05843137255
MJ,Justicia,M,Abogada,18,49446,70973,30359.513548387094
SALUD,Medicina,F,Fisioterapeuta,26,50179,65113,23017.289655172408
CODEPESCA,Pesca,M,Ingeniero,5,59299,99386,32249.510871934617
UASD,Educación,F,Profesor,38,47273,74041,25020.124635416654
MOPC,Infraestructura,M,Arquitecto,14,57275,88069,35310.59222222223
MJ,Justicia,F,Abogada,3,47266,30808,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,19,41339,20540,28592.158119266074
CODEPESCA,Pesca,F,Ingeniero,11,58564,67419,33419.05843137255
UASD,Educación,M,Profesor,14,47772,27965,35310.59222222223
MOPC,Infraestructura,F,Arquitecto,32,38053,92956,22859.42391304348
MJ,Justicia,M,Abogada,14,44848,70203,35310.59222222223
SALUD,Medicina,F,Fisioterapeuta,17,36551,22614,49106.808285841515
CODEPESCA,Pesca,M,Ingeniero,24,56103,65706,22859.42391304348
UASD,Educación,F,Profesor,5,37107,45170,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,16,31329,23707,41321.878823529405
MJ,Justicia,F,Abogada,34,37764,52816,22859.42391304348
SALUD,Medicina,M,Fisioterapeuta,19,41334,97294,28592.158119266074
CODEPESCA,Pesca,F,Ingeniero,36,30614,59827,25020.124635416654
UASD,Educación,M,Profesor,1,52306,58121,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,2,42288,47433,33419.05843137255
MJ,Justicia,M,Abogada,21,46876,27822,28592.158119266074
SALUD,Medicina,F,Fisioterapeuta,33,44258,40413,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,13,49653,85584,32249.510871934617
UASD,Educación,F,Profesor,38,56005,81674,25020.124635416654
MOPC,Infraestructura,M,Arquitecto,33,56438,96242,22118.425806451607
MJ,Justicia,F,Abogada,6,35033,99095,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,5,47392,58651,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,28,54355,20764,22859.42391304348
UASD,Educación,M,Profesor,15,54194,75072,49106.808285841515
MOPC,Infraestructura,F,Arquitecto,22,52072,50433,27908.708181818176
MJ,Justicia,M,Abogada,37,31289,41463,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,17,37780,29468,49106.808285841515
CODEPESCA,Pesca,M,Ingeniero,6,51806,86167,32249.510871934617
UASD,Educación,F,Profesor,23,49896,88302,27908.708181818176
MOPC,Infraestructura,M,Arquitecto,37,49085,77949,22859.42391304348
MJ,Justicia,F,Abogada,10,56268,60972,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,14,35431,40577,35310.59222222223
CODEPESCA,Pesca,F,Ingeniero,12,47763,74449,33419.05843137255
UASD,Educación,M,Profesor,6,56148,50454,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,32,39585,42088,22859.42391304348
MJ,Justicia,M,Abogada,31,56768,45392,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,13,41339,65466,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,18,45982,22462,30359.513548387094
UASD,Educación,F,Profesor,34,59257,83882,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,16,57723,88926,41321.878823529405
MJ,Justicia,F,Abogada,10,55021,93653,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,22,51202,77358,25960.6631481482
CODEPESCA,Pesca,F,Ingeniero,29,39832,66739,22859.42391304348
UASD,Educación,M,Profesor,22,55002,29203,25960.6631481482
MOPC,Infraestructura,F,Arquitecto,13,56333,41487,33419.05843137255
MJ,Justicia,M,Abogada,12,43647,75581,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,25,32677,98704,23017.289655172408
CODEPESCA,Pesca,M,Ingeniero,35,58845,89422,22859.42391304348
UASD,Educación,F,Profesor,31,55849,96874,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,8,46688,59434,32249.510871934617
MJ,Justicia,F,Abogada,5,37943,60192,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,35,41793,45736,22859.42391304348
CODEPESCA,Pesca,F,Ingeniero,24,56172,39765,23017.289655172408
UASD,Educación,M,Profesor,37,53771,37759,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,17,51031,96122,49106.808285841515
MJ,Justicia,M,Abogada,3,49464,21358,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,32,43094,40578,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,39,53719,36355,22859.42391304348
UASD,Educación,F,Profesor,2,36473,78787,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,29,55222,84180,22118.425806451607
MJ,Justicia,F,Abogada,6,56016,48758,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,24,37900,39323,22859.42391304348
CODEPESCA,Pesca,F,Ingeniero,6,53444,30780,33419.05843137255
UASD,Educación,M,Profesor,26,33242,93448,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,26,42881,49615,23017.289655172408
MJ,Justicia,M,Abogada,4,40891,61628,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,13,51408,82897,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,31,44341,82667,22118.425806451607
UASD,Educación,F,Profesor,37,47452,42511,25020.124635416654
MOPC,Infraestructura,M,Arquitecto,19,32925,74463,28592.158119266074
MJ,Justicia,F,Abogada,21,59430,50901,30359.513548387094
SALUD,Medicina,M,Fisioterapeuta,12,45165,28775,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,36,44053,27905,25020.124635416654
UASD,Educación,M,Profesor,19,30853,96986,28592.158119266074
MOPC,Infraestructura,F,Arquitecto,35,36288,65440,23017.289655172408
MJ,Justicia,M,Abogada,31,33304,79043,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,14,43857,75133,38962.08721461187
CODEPESCA,Pesca,M,Ingeniero,14,39641,23630,35310.59222222223
UASD,Educación,F,Profesor,33,57159,41502,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,15,57084,82535,49106.808285841515
MJ,Justicia,F,Abogada,1,33131,76954,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,21,51080,34140,28592.158119266074
CODEPESCA,Pesca,F,Ingeniero,32,33351,52957,22859.42391304348
UASD,Educación,M,Profesor,11,35540,77339,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,30,34011,92425,22859.42391304348
MJ,Justicia,M,Abogada,24,43928,77341,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,31,40159,99870,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,36,33339,93703,22859.42391304348
UASD,Educación,F,Profesor,18,33169,71809,32460.513239819054
MOPC,Infraestructura,M,Arquitecto,5,39156,60703,32249.510871934617
MJ,Justicia,F,Abogada,21,39247,76064,30359.513548387094
SALUD,Medicina,M,Fisioterapeuta,6,57372,46901,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,7,40840,72864,33419.05843137255
UASD,Educación,M,Profesor,26,58221,21117,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,10,38067,94213,33419.05843137255
MJ,Justicia,M,Abogada,36,34856,33377,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,6,35309,65147,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,14,51205,33469,35310.59222222223
UASD,Educación,F,Profesor,27,57679,45848,23017.289655172408
MOPC,Infraestructura,M,Arquitecto,14,39327,58370,35310.59222222223
MJ,Justicia,F,Abogada,12,51761,87084,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,28,34539,78660,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,10,33363,57588,33419.05843137255
UASD,Educación,M,Profesor,39,39138,79291,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,31,59933,89487,22859.42391304348
MJ,Justicia,M,Abogada,3,39531,45748,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,32,36398,78979,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,34,46761,51693,22118.425806451607
UASD,Educación,F,Profesor,14,45892,86693,38962.08721461187
MOPC,Infraestructura,M,Arquitecto,14,39281,24378,35310.59222222223
MJ,Justicia,F,Abogada,8,41141,26073,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,15,31759,23378,49106.808285841515
CODEPESCA,Pesca,F,Ingeniero,29,52700,85796,22859.42391304348
UASD,Educación,M,Profesor,25,54545,50683,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,36,35417,44090,25020.124635416654
MJ,Justicia,M,Abogada,27,46659,32695,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,10,31868,47525,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,21,40231,92108,28592.158119266074
UASD,Educación,F,Profesor,3,47186,28876,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,31,50890,39423,22118.425806451607
MJ,Justicia,F,Abogada,17,47960,85718,49106.808285841515
SALUD,Medicina,M,Fisioterapeuta,39,56549,97159,22859.42391304348
CODEPESCA,Pesca,F,Ingeniero,25,39803,22638,23017.289655172408
UASD,Educación,M,Profesor,30,37887,74562,22118.425806451607
MOPC,Infraestructura,F,Arquitecto,19,51397,32120,30359.513548387094
MJ,Justicia,M,Abogada,2,40307,56815,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,2,52867,93298,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,13,32330,62689,32249.510871934617
UASD,Educación,F,Profesor,17,57242,95844,49106.808285841515
MOPC,Infraestructura,M,Arquitecto,38,40179,99810,22859.42391304348
MJ,Justicia,F,Abogada,37,33834,36138,25020.124635416654
SALUD,Medicina,M,Fisioterapeuta,14,30367,94776,35310.59222222223
CODEPESCA,Pesca,F,Ingeniero,18,53515,71426,32460.513239819054
UASD,Educación,M,Profesor,25,49526,72340,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,37,44559,58859,25020.124635416654
MJ,Justicia,M,Abogada,6,39653,60513,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,9,54460,41197,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,5,30051,51582,32249.510871934617
UASD,Educación,F,Profesor,15,43398,63841,49106.808285841515
MOPC,Infraestructura,M,Arquitecto,28,41004,75441,22118.425806451607
MJ,Justicia,F,Abogada,6,32673,56915,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,31,30698,43929,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,25,44889,75369,23017.289655172408
UASD,Educación,M,Profesor,9,55909,44113,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,5,35889,77982,33419.05843137255
MJ,Justicia,M,Abogada,39,59623,24059,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,19,59325,84726,30359.513548387094
CODEPESCA,Pesca,M,Ingeniero,10,35929,56524,32249.510871934617
UASD,Educación,F,Profesor,33,55140,57018,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,21,45632,60224,28592.158119266074
MJ,Justicia,F,Abogada,26,47655,67555,23017.289655172408
SALUD,Medicina,M,Fisioterapeuta,15,59680,61597,49106.808285841515
CODEPESCA,Pesca,F,Ingeniero,7,44785,33137,33419.05843137255
UASD,Educación,M,Profesor,8,57349,21798,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,33,30976,65603,22859.42391304348
MJ,Justicia,M,Abogada,17,36659,90098,49106.808285841515
SALUD,Medicina,F,Fisioterapeuta,26,31574,86736,23017.289655172408
CODEPESCA,Pesca,M,Ingeniero,24,53940,42880,22859.42391304348
UASD,Educación,F,Profesor,35,37766,79153,23017.289655172408
MOPC,Infraestructura,M,Arquitecto,37,53162,25049,22859.42391304348
MJ,Justicia,F,Abogada,17,38229,32235,49106.808285841515
SALUD,Medicina,M,Fisioterapeuta,30,31017,89192,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,28,37872,35442,22859.42391304348
UASD,Educación,M,Profesor,22,35134,46783,25960.6631481482
MOPC,Infraestructura,F,Arquitecto,10,55109,23207,33419.05843137255
MJ,Justicia,M,Abogada,30,48542,81249,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,12,42648,37054,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,18,53228,28206,30359.513548387094
UASD,Educación,F,Profesor,6,54086,28467,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,26,40710,76154,22859.42391304348
MJ,Justicia,F,Abogada,9,50946,65608,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,32,34898,64619,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,17,46122,83837,49106.808285841515
UASD,Educación,M,Profesor,25,34395,34952,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,6,37595,55591,33419.05843137255
MJ,Justicia,M,Abogada,3,39922,73282,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,35,55334,71384,23017.289655172408
CODEPESCA,Pesca,M,Ingeniero,25,44319,78366,22859.42391304348
UASD,Educación,F,Profesor,14,54984,43215,38962.08721461187
MOPC,Infraestructura,M,Arquitecto,21,42626,37069,28592.158119266074
MJ,Justicia,F,Abogada,17,49759,75013,49106.808285841515
SALUD,Medicina,M,Fisioterapeuta,12,31401,41093,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,31,46967,75113,22859.42391304348
UASD,Educación,M,Profesor,10,52938,77678,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,36,35277,51884,25020.124635416654
MJ,Justicia,M,Abogada,25,57179,51603,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,9,33073,70640,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,33,42724,34324,22118.425806451607
UASD,Educación,F,Profesor,16,40462,62152,41310.71708333333
MOPC,Infraestructura,M,Arquitecto,38,59066,49922,22859.42391304348
MJ,Justicia,F,Abogada,34,59615,48324,22859.42391304348
SALUD,Medicina,M,Fisioterapeuta,7,43436,51381,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,10,40278,42906,33419.05843137255
UASD,Educación,M,Profesor,33,53597,93421,22118.425806451607
MOPC,Infraestructura,F,Arquitecto,27,33016,95293,23017.289655172408
MJ,Justicia,M,Abogada,19,35044,78848,28592.158119266074
SALUD,Medicina,F,Fisioterapeuta,14,42990,83781,38962.08721461187
CODEPESCA,Pesca,M,Ingeniero,32,36878,49576,22118.425806451607
UASD,Educación,F,Profesor,23,36208,26631,27908.708181818176
MOPC,Infraestructura,M,Arquitecto,35,40743,54459,22859.42391304348
MJ,Justicia,F,Abogada,20,53174,62842,30359.513548387094
SALUD,Medicina,M,Fisioterapeuta,34,49368,56543,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,18,57936,49098,32460.513239819054
UASD,Educación,M,Profesor,8,31439,24065,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,19,50613,95512,30359.513548387094
MJ,Justicia,M,Abogada,36,33383,99552,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,38,38499,41828,25020.124635416654
CODEPESCA,Pesca,M,Ingeniero,14,48826,67374,35310.59222222223
UASD,Educación,F,Profesor,19,55022,26047,30359.513548387094
MOPC,Infraestructura,M,Arquitecto,25,30753,90354,22859.42391304348
MJ,Justicia,F,Abogada,38,49830,83264,25020.124635416654
SALUD,Medicina,M,Fisioterapeuta,15,56403,80002,49106.808285841515
CODEPESCA,Pesca,F,Ingeniero,15,44494,74313,49106.808285841515
UASD,Educación,M,Profesor,26,53901,32072,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,16,33875,90499,41310.71708333333
MJ,Justicia,M,Abogada,6,35867,38132,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,33,54204,97051,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,3,33183,79799,32249.510871934617
UASD,Educación,F,Profesor,30,47230,33123,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,16,34483,56993,41321.878823529405
MJ,Justicia,F,Abogada,3,41063,25974,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,38,56607,48196,22859.42391304348
CODEPESCA,Pesca,F,Ingeniero,7,42086,88092,33419.05843137255
UASD,Educación,M,Profesor,26,38538,45768,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,14,48786,90620,38962.08721461187
MJ,Justicia,M,Abogada,24,56995,61371,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,12,40842,45239,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,5,56033,95320,32249.510871934617
UASD,Educación,F,Profesor,37,46544,52173,25020.124635416654
MOPC,Infraestructura,M,Arquitecto,34,37233,32606,22118.425806451607
MJ,Justicia,F,Abogada,23,34641,28346,27908.708181818176
SALUD,Medicina,M,Fisioterapeuta,28,55514,61354,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,37,35345,64833,25020.124635416654
UASD,Educación,M,Profesor,7,34896,89388,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,34,52929,87060,22859.42391304348
MJ,Justicia,M,Abogada,37,31513,56245,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,24,57512,59158,23017.289655172408
CODEPESCA,Pesca,M,Ingeniero,38,55011,75551,22859.42391304348
UASD,Educación,F,Profesor,39,30718,64435,25020.124635416654
MOPC,Infraestructura,M,Arquitecto,12,57595,42637,32249.510871934617
MJ,Justicia,F,Abogada,1,50605,37380,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,28,31611,84420,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,17,56619,35110,49106.808285841515
UASD,Educación,M,Profesor,9,42871,65948,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,16,49582,65021,41310.71708333333
MJ,Justicia,M,Abogada,18,40006,56604,30359.513548387094
SALUD,Medicina,F,Fisioterapeuta,15,48044,62347,49106.808285841515
CODEPESCA,Pesca,M,Ingeniero,33,54938,36033,22118.425806451607
UASD,Educación,F,Profesor,9,42698,36537,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,16,57757,25502,41321.878823529405
MJ,Justicia,F,Abogada,36,45619,81406,25020.124635416654
SALUD,Medicina,M,Fisioterapeuta,17,47020,85196,49106.808285841515
CODEPESCA,Pesca,F,Ingeniero,26,36861,58634,23017.289655172408
UASD,Educación,M,Profesor,27,30479,69111,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,20,44570,85233,30359.513548387094
MJ,Justicia,M,Abogada,19,51565,48956,28592.158119266074
SALUD,Medicina,F,Fisioterapeuta,19,55270,61673,30359.513548387094
CODEPESCA,Pesca,M,Ingeniero,3,48042,26566,32249.510871934617
UASD,Educación,F,Profesor,14,58194,48914,38962.08721461187
MOPC,Infraestructura,M,Arquitecto,26,57494,26375,22859.42391304348
MJ,Justicia,F,Abogada,12,46678,56494,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,25,34544,34708,22859.42391304348
CODEPESCA,Pesca,F,Ingeniero,38,47162,78592,25020.124635416654
UASD,Educación,M,Profesor,14,42082,80989,35310.59222222223
MOPC,Infraestructura,F,Arquitecto,10,31583,88747,33419.05843137255
MJ,Justicia,M,Abogada,35,40456,53601,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,27,34491,30378,23017.289655172408
CODEPESCA,Pesca,M,Ingeniero,15,45692,44584,49106.808285841515
UASD,Educación,F,Profesor,35,45149,91495,23017.289655172408
