Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
MJ,Justicia,M,Abogada,21,46876,27822,-2053.8182383053013
SALUD,Medicina,F,Fisioterapeuta,33,44258,40413,-2049.725030320127
CODEPESCA,Pesca,M,Ingeniero,13,49653,85584,-2054.416725870853
UASD,Educación,F,Profesor,38,56005,81674,-2047.6890865565426
MOPC,Infraestructura,M,Arquitecto,33,56438,96242,-2051.2284342538064
MJ,Justicia,F,Abogada,6,35033,99095,-2054.0372668182104
SALUD,Medicina,M,Fisioterapeuta,5,47392,58651,-2055.636205042929
CODEPESCA,Pesca,F,Ingeniero,28,54355,20764,-2049.0684491426828
UASD,Educación,M,Profesor,15,54194,75072,-2053.6217990354294
MOPC,Infraestructura,F,Arquitecto,22,52072,50433,-2050.0554438573745
MJ,Justicia,M,Abogada,37,31289,41463,-2053.857946141298
SALUD,Medicina,F,Fisioterapeuta,17,37780,29468,-2052.405088224096
CODEPESCA,Pesca,M,Ingeniero,6,51806,86167,-2054.97453052784
UASD,Educación,F,Profesor,23,49896,88302,-2050.206062849033
MOPC,Infraestructura,M,Arquitecto,37,49085,77949,-2051.66438388848
MJ,Justicia,F,Abogada,10,56268,60972,-2050.9494157289264
SALUD,Medicina,M,Fisioterapeuta,14,35431,40577,-2056.0521532968473
CODEPESCA,Pesca,F,Ingeniero,12,47763,74449,-2051.7625588614874
UASD,Educación,M,Profesor,6,56148,50454,-2054.439328948736
MOPC,Infraestructura,F,Arquitecto,32,39585,42088,-2050.4186295724307
MJ,Justicia,M,Abogada,31,56768,45392,-2051.422954158826
SALUD,Medicina,F,Fisioterapeuta,13,41339,65466,-2052.4367928480865
CODEPESCA,Pesca,M,Ingeniero,18,45982,22462,-2054.281228433069
UASD,Educación,F,Profesor,34,59257,83882,-2047.7586324713639
MOPC,Infraestructura,M,Arquitecto,16,57723,88926,-2053.06921097762
MJ,Justicia,F,Abogada,10,55021,93653,-2051.1031228613865
SALUD,Medicina,M,Fisioterapeuta,22,51202,77358,-2053.167410805174
CODEPESCA,Pesca,F,Ingeniero,29,39832,66739,-2050.740978290305
UASD,Educación,M,Profesor,22,55002,29203,-2052.6990169773076
MOPC,Infraestructura,F,Arquitecto,13,56333,41487,-2050.5886094125535
MJ,Justicia,M,Abogada,12,43647,75581,-2055.274632747511
SALUD,Medicina,F,Fisioterapeuta,25,32677,98704,-2052.0933069858115
CODEPESCA,Pesca,M,Ingeniero,35,58845,89422,-2050.6965475311895
UASD,Educación,F,Profesor,31,55849,96874,-2048.531502094725
MOPC,Infraestructura,M,Arquitecto,8,46688,59434,-2055.370186845932
MJ,Justicia,F,Abogada,5,37943,60192,-2053.7961738608537
SALUD,Medicina,M,Fisioterapeuta,35,41793,45736,-2052.7984032029726
CODEPESCA,Pesca,F,Ingeniero,24,56172,39765,-2049.31487535829
UASD,Educación,M,Profesor,37,53771,37759,-2051.086780341801
MOPC,Infraestructura,F,Arquitecto,17,51031,96122,-2050.7717496417126
MJ,Justicia,M,Abogada,3,49464,21358,-2055.616003356332
SALUD,Medicina,F,Fisioterapeuta,32,43094,40578,-2049.9861048508565
CODEPESCA,Pesca,M,Ingeniero,39,53719,36355,-2050.8579937304266
UASD,Educación,F,Profesor,2,36473,78787,-2054.3301626320035
MOPC,Infraestructura,M,Arquitecto,29,55222,84180,-2051.848712700971
MJ,Justicia,F,Abogada,6,56016,48758,-2051.4508700576534
SALUD,Medicina,M,Fisioterapeuta,24,37900,39323,-2054.571839514649
CODEPESCA,Pesca,F,Ingeniero,6,53444,30780,-2051.767898722199
UASD,Educación,M,Profesor,26,33242,93448,-2054.910795527262
MOPC,Infraestructura,F,Arquitecto,26,42881,49615,-2050.717948190895
MJ,Justicia,M,Abogada,4,40891,61628,-2056.555126378743
SALUD,Medicina,F,Fisioterapeuta,13,51408,82897,-2051.195672465775
CODEPESCA,Pesca,M,Ingeniero,31,44341,82667,-2052.9547252374823
UASD,Educación,F,Profesor,37,47452,42511,-2048.8609405594043
MOPC,Infraestructura,M,Arquitecto,19,32925,74463,-2055.7730561723624
MJ,Justicia,F,Abogada,21,59430,50901,-2049.2660835983474
SALUD,Medicina,M,Fisioterapeuta,12,45165,28775,-2055.087521739432
CODEPESCA,Pesca,F,Ingeniero,36,44053,27905,-2049.3975046178393
UASD,Educación,M,Profesor,19,30853,96986,-2056.028454070083
MOPC,Infraestructura,F,Arquitecto,35,36288,65440,-2050.472228532186
MJ,Justicia,M,Abogada,31,33304,79043,-2054.3151627843663
SALUD,Medicina,F,Fisioterapeuta,14,43857,75133,-2052.0088222007967
CODEPESCA,Pesca,M,Ingeniero,14,39641,23630,-2055.533222240185
UASD,Educación,F,Profesor,33,57159,41502,-2048.134833274521
MOPC,Infraestructura,M,Arquitecto,15,57084,82535,-2053.2655732031835
MJ,Justicia,F,Abogada,1,33131,76954,-2054.8597007830203
SALUD,Medicina,M,Fisioterapeuta,21,51080,34140,-2053.3000468178407
CODEPESCA,Pesca,F,Ingeniero,32,33351,52957,-2051.1870419731986
UASD,Educación,M,Profesor,11,35540,77339,-2056.3915121063656
MOPC,Infraestructura,F,Arquitecto,30,34011,92425,-2051.340885572114
MJ,Justicia,M,Abogada,24,43928,77341,-2053.8288189898126
SALUD,Medicina,F,Fisioterapeuta,31,40159,99870,-2050.465475557678
CODEPESCA,Pesca,M,Ingeniero,36,33339,93703,-2053.722858102879
UASD,Educación,F,Profesor,18,33169,71809,-2052.855849050189
MOPC,Infraestructura,M,Arquitecto,5,39156,60703,-2056.651387034062
MJ,Justicia,F,Abogada,21,39247,76064,-2051.753871131985
SALUD,Medicina,M,Fisioterapeuta,6,57372,46901,-2054.28845683155
CODEPESCA,Pesca,F,Ingeniero,7,40840,72864,-2053.203888986749
UASD,Educación,M,Profesor,26,58221,21117,-2051.8318456782436
MOPC,Infraestructura,F,Arquitecto,10,38067,94213,-2053.192898902872
MJ,Justicia,M,Abogada,36,34856,33377,-2053.535870356334
SALUD,Medicina,F,Fisioterapeuta,6,35309,65147,-2054.0032466349235
CODEPESCA,Pesca,M,Ingeniero,14,51205,33469,-2054.107825865068
UASD,Educación,F,Profesor,27,57679,45848,-2048.7763259103954
MOPC,Infraestructura,M,Arquitecto,14,39327,58370,-2055.5719263617507
MJ,Justicia,F,Abogada,12,51761,87084,-2051.2697592499585
SALUD,Medicina,M,Fisioterapeuta,28,34539,78660,-2054.5157291069954
CODEPESCA,Pesca,F,Ingeniero,10,33363,57588,-2053.772721157157
UASD,Educación,M,Profesor,39,39138,79291,-2052.655270152563
MOPC,Infraestructura,F,Arquitecto,31,59933,89487,-2048.0281019913027
MJ,Justicia,M,Abogada,3,39531,45748,-2056.8403601700675
SALUD,Medicina,F,Fisioterapeuta,32,36398,78979,-2050.81146408017
CODEPESCA,Pesca,M,Ingeniero,34,46761,51693,-2052.3036380093663
UASD,Educación,F,Profesor,14,45892,86693,-2051.757984979821
MOPC,Infraestructura,M,Arquitecto,14,39281,24378,-2055.577596392299
MJ,Justicia,F,Abogada,8,41141,26073,-2053.0491891595584
SALUD,Medicina,M,Fisioterapeuta,15,31759,23378,-2056.3871715428445
CODEPESCA,Pesca,F,Ingeniero,29,52700,85796,-2049.1548488753097
UASD,Educación,M,Profesor,25,54545,50683,-2052.4025531814996
MOPC,Infraestructura,F,Arquitecto,36,35417,44090,-2050.461991222432
MJ,Justicia,M,Abogada,27,46659,32695,-2053.1393974247317
SALUD,Medicina,F,Fisioterapeuta,10,31868,47525,-2053.956997149962
CODEPESCA,Pesca,M,Ingeniero,21,40231,92108,-2054.637311196399
UASD,Educación,F,Profesor,3,47186,28876,-2052.8920637164597
MOPC,Infraestructura,M,Arquitecto,31,50890,39423,-2052.147485453615
MJ,Justicia,F,Abogada,17,47960,85718,-2051.150285811549
SALUD,Medicina,M,Fisioterapeuta,39,56549,97159,-2050.5091635902
CODEPESCA,Pesca,F,Ingeniero,25,39803,22638,-2051.2149452970284
UASD,Educación,M,Profesor,30,37887,74562,-2053.867853281215
MOPC,Infraestructura,F,Arquitecto,19,51397,32120,-2050.4914397092734
MJ,Justicia,M,Abogada,2,40307,56815,-2056.8623073255176
SALUD,Medicina,F,Fisioterapeuta,2,52867,93298,-2052.309413049362
CODEPESCA,Pesca,M,Ingeniero,13,32330,62689,-2056.551985418255
UASD,Educación,F,Profesor,17,57242,95844,-2050.006172256219
MOPC,Infraestructura,M,Arquitecto,38,40179,99810,-2052.6445530015963
MJ,Justicia,F,Abogada,37,33834,36138,-2050.5395161246365
SALUD,Medicina,M,Fisioterapeuta,14,30367,94776,-2056.6763497032457
CODEPESCA,Pesca,F,Ingeniero,18,53515,71426,-2050.3479698865667
UASD,Educación,M,Profesor,25,49526,72340,-2053.021202818884
MOPC,Infraestructura,F,Arquitecto,37,44559,58859,-2049.217536176251
MJ,Justicia,M,Abogada,6,39653,60513,-2056.4725279462764
SALUD,Medicina,F,Fisioterapeuta,9,54460,41197,-2051.2898706873257
CODEPESCA,Pesca,M,Ingeniero,5,30051,51582,-2057.7736832979363
UASD,Educación,F,Profesor,15,43398,63841,-2051.9478011391793
MOPC,Infraestructura,M,Arquitecto,28,41004,75441,-2053.7188432919547
MJ,Justicia,F,Abogada,6,32673,56915,-2054.328164037622
SALUD,Medicina,M,Fisioterapeuta,31,30698,43929,-2054.6363823410557
CODEPESCA,Pesca,F,Ingeniero,25,44889,75369,-2050.58803713689
UASD,Educación,M,Profesor,9,55909,44113,-2054.1159941385927
MOPC,Infraestructura,F,Arquitecto,5,35889,77982,-2054.049353050969
MJ,Justicia,M,Abogada,39,59623,24059,-2050.130257635763
SALUD,Medicina,F,Fisioterapeuta,19,59325,84726,-2049.514222270504
CODEPESCA,Pesca,M,Ingeniero,10,35929,56524,-2056.4611614753376
UASD,Educación,F,Profesor,33,55140,57018,-2048.3836983109586
MOPC,Infraestructura,M,Arquitecto,21,45632,60224,-2053.9715756531605
MJ,Justicia,F,Abogada,26,47655,67555,-2050.1294976292547
SALUD,Medicina,M,Fisioterapeuta,15,59680,61597,-2052.9455862618306
CODEPESCA,Pesca,F,Ingeniero,7,44785,33137,-2052.7176222365033
UASD,Educación,M,Profesor,8,57349,21798,-2054.0560956357
MOPC,Infraestructura,F,Arquitecto,33,30976,65603,-2051.362190010053
MJ,Justicia,M,Abogada,17,36659,90098,-2055.5479938168405
SALUD,Medicina,F,Fisioterapeuta,26,31574,86736,-2052.111666351864
CODEPESCA,Pesca,M,Ingeniero,24,53940,42880,-2052.594724514919
UASD,Educación,F,Profesor,35,37766,79153,-2050.2900479854525
MOPC,Infraestructura,M,Arquitecto,37,53162,25049,-2051.161846615793
MJ,Justicia,F,Abogada,17,38229,32235,-2052.3497437954875
SALUD,Medicina,M,Fisioterapeuta,30,31017,89192,-2054.7146600173837
CODEPESCA,Pesca,F,Ingeniero,28,37872,35442,-2051.1001690018193
UASD,Educación,M,Profesor,22,35134,46783,-2055.147977127846
MOPC,Infraestructura,F,Arquitecto,10,55109,23207,-2051.0922758464253
MJ,Justicia,M,Abogada,30,48542,81249,-2052.5545016401848
SALUD,Medicina,F,Fisioterapeuta,12,42648,37054,-2052.393041606102
CODEPESCA,Pesca,M,Ingeniero,18,53228,28206,-2053.3880753602484
UASD,Educación,F,Profesor,6,54086,28467,-2051.688764817596
MOPC,Infraestructura,M,Arquitecto,26,40710,76154,-2053.9902783939715
MJ,Justicia,F,Abogada,9,50946,65608,-2051.723011716568
SALUD,Medicina,M,Fisioterapeuta,32,34898,64619,-2054.001085794168
CODEPESCA,Pesca,F,Ingeniero,17,46122,83837,-2051.3768405103956
UASD,Educación,M,Profesor,25,34395,34952,-2054.8862730845267
MOPC,Infraestructura,F,Arquitecto,6,37595,55591,-2053.721470769002
MJ,Justicia,M,Abogada,3,39922,73282,-2056.7921649104105
SALUD,Medicina,F,Fisioterapeuta,35,55334,71384,-2048.124589362307
CODEPESCA,Pesca,M,Ingeniero,25,44319,78366,-2053.663025624594
UASD,Educación,F,Profesor,14,54984,43215,-2050.637291115884
MOPC,Infraestructura,M,Arquitecto,21,42626,37069,-2054.3420998233096
MJ,Justicia,F,Abogada,17,49759,75013,-2050.9285383125143
SALUD,Medicina,M,Fisioterapeuta,12,31401,41093,-2056.7840934885767
CODEPESCA,Pesca,F,Ingeniero,31,46967,75113,-2049.626311036596
UASD,Educación,M,Profesor,10,52938,77678,-2054.364606049502
MOPC,Infraestructura,F,Arquitecto,36,35277,51884,-2050.479247837143
MJ,Justicia,M,Abogada,25,57179,51603,-2052.077882301868
SALUD,Medicina,F,Fisioterapeuta,9,33073,70640,-2053.926065107477
CODEPESCA,Pesca,M,Ingeniero,33,42724,34324,-2052.918842926269
UASD,Educación,F,Profesor,16,40462,62152,-2052.192098896411
MOPC,Infraestructura,M,Arquitecto,38,59066,49922,-2050.3165124155676
MJ,Justicia,F,Abogada,34,59615,48324,-2047.7145048423174
SALUD,Medicina,M,Fisioterapeuta,7,43436,51381,-2055.8886314589204
CODEPESCA,Pesca,F,Ingeniero,10,40278,42906,-2052.9203676519737
UASD,Educación,M,Profesor,33,53597,93421,-2051.5786202709032
MOPC,Infraestructura,F,Arquitecto,27,33016,95293,-2051.8163251147803
MJ,Justicia,M,Abogada,19,35044,78848,-2055.51186498256
SALUD,Medicina,F,Fisioterapeuta,14,42990,83781,-2052.11568995047
CODEPESCA,Pesca,M,Ingeniero,32,36878,49576,-2053.757027957543
UASD,Educación,F,Profesor,23,36208,26631,-2051.8932667216204
MOPC,Infraestructura,M,Arquitecto,35,40743,54459,-2052.927827813304
MJ,Justicia,F,Abogada,20,53174,62842,-2050.154805858417
SALUD,Medicina,M,Fisioterapeuta,34,49368,56543,-2051.9822951911433
CODEPESCA,Pesca,F,Ingeniero,18,57936,49098,-2049.8030306463047
UASD,Educación,M,Profesor,8,31439,24065,-2057.249801972546
MOPC,Infraestructura,F,Arquitecto,19,50613,95512,-2050.588076751654
MJ,Justicia,M,Abogada,36,33383,99552,-2053.7174345953986
SALUD,Medicina,F,Fisioterapeuta,38,38499,41828,-2049.846902964602
CODEPESCA,Pesca,M,Ingeniero,14,48826,67374,-2054.401065053619
UASD,Educación,F,Profesor,19,55022,26047,-2050.044616649796
MOPC,Infraestructura,M,Arquitecto,25,30753,90354,-2055.3351915900766
MJ,Justicia,F,Abogada,38,49830,83264,-2048.450226526825
SALUD,Medicina,M,Fisioterapeuta,15,56403,80002,-2053.349514307599
CODEPESCA,Pesca,F,Ingeniero,15,44494,74313,-2051.8127064983
UASD,Educación,M,Profesor,26,53901,32072,-2052.3643355036074
MOPC,Infraestructura,F,Arquitecto,16,33875,90499,-2053.004022618557
MJ,Justicia,M,Abogada,6,35867,38132,-2056.9391961126717
SALUD,Medicina,F,Fisioterapeuta,33,54204,97051,-2048.4990711064543
CODEPESCA,Pesca,M,Ingeniero,3,33183,79799,-2057.6228243856713
UASD,Educación,F,Profesor,30,47230,33123,-2049.711491358808
MOPC,Infraestructura,M,Arquitecto,16,34483,56993,-2055.933809019623
MJ,Justicia,F,Abogada,3,41063,25974,-2053.6467940869925
SALUD,Medicina,M,Fisioterapeuta,38,56607,48196,-2050.61961252681
CODEPESCA,Pesca,F,Ingeniero,7,42086,88092,-2053.050305115822
UASD,Educación,M,Profesor,26,38538,45768,-2054.258002445057
MOPC,Infraestructura,F,Arquitecto,14,48786,90620,-2051.4012661014403
MJ,Justicia,M,Abogada,24,56995,61371,-2052.2181605296214
SALUD,Medicina,F,Fisioterapeuta,12,40842,45239,-2052.615651935872
CODEPESCA,Pesca,M,Ingeniero,5,56033,95320,-2054.571102130668
UASD,Educación,F,Profesor,37,46544,52173,-2048.972862031958
MOPC,Infraestructura,M,Arquitecto,34,37233,32606,-2053.478073901974
MJ,Justicia,F,Abogada,23,34641,28346,-2052.0864175448487
SALUD,Medicina,M,Fisioterapeuta,28,55514,61354,-2051.9303184387077
CODEPESCA,Pesca,F,Ingeniero,37,35345,64833,-2050.353267947293
UASD,Educación,M,Profesor,7,34896,89388,-2056.9412849562827
MOPC,Infraestructura,F,Arquitecto,34,52929,87060,-2048.5386314562948
MJ,Justicia,M,Abogada,37,31513,56245,-2053.8303355577605
SALUD,Medicina,F,Fisioterapeuta,24,57512,59158,-2049.1497049032005
CODEPESCA,Pesca,M,Ingeniero,38,55011,75551,-2050.816337934514
UASD,Educación,F,Profesor,39,30718,64435,-2050.688402852363
MOPC,Infraestructura,M,Arquitecto,12,57595,42637,-2053.5553808761747
MJ,Justicia,F,Abogada,1,50605,37380,-2052.7058287440377
SALUD,Medicina,M,Fisioterapeuta,28,31611,84420,-2054.87663887752
CODEPESCA,Pesca,F,Ingeniero,17,56619,35110,-2050.082964191682
UASD,Educación,M,Profesor,9,42871,65948,-2055.723078014308
MOPC,Infraestructura,F,Arquitecto,16,49582,65021,-2051.067953709532
MJ,Justicia,M,Abogada,18,40006,56604,-2055.0178393581555
SALUD,Medicina,F,Fisioterapeuta,15,48044,62347,-2051.3751280538463
CODEPESCA,Pesca,M,Ingeniero,33,54938,36033,-2051.41332655428
UASD,Educación,F,Profesor,9,42698,36537,-2052.7396728461053
MOPC,Infraestructura,M,Arquitecto,16,57757,25502,-2053.065020085476
MJ,Justicia,F,Abogada,36,45619,81406,-2049.204477056145
SALUD,Medicina,M,Fisioterapeuta,17,47020,85196,-2054.270881066703
CODEPESCA,Pesca,F,Ingeniero,26,36861,58634,-2051.459982623462
UASD,Educación,M,Profesor,27,30479,69111,-2055.1337690391724
MOPC,Infraestructura,F,Arquitecto,20,44570,85233,-2051.2153480939332
MJ,Justicia,M,Abogada,19,51565,48956,-2053.475461185145
SALUD,Medicina,F,Fisioterapeuta,19,55270,61673,-2050.014047789451
CODEPESCA,Pesca,M,Ingeniero,3,48042,26566,-2055.791281257181
UASD,Educación,F,Profesor,14,58194,48914,-2050.2416215928706
MOPC,Infraestructura,M,Arquitecto,26,57494,26375,-2051.9214568132065
MJ,Justicia,F,Abogada,12,46678,56494,-2051.8962976254966
SALUD,Medicina,M,Fisioterapeuta,25,34544,34708,-2054.867907116013
CODEPESCA,Pesca,F,Ingeniero,38,47162,78592,-2048.779088298601
UASD,Educación,M,Profesor,14,42082,80989,-2055.232340836548
MOPC,Infraestructura,F,Arquitecto,10,31583,88747,-2053.992126687052
MJ,Justicia,M,Abogada,35,40456,53601,-2052.963203873461
SALUD,Medicina,F,Fisioterapeuta,27,34491,30378,-2051.6345143526482
CODEPESCA,Pesca,M,Ingeniero,15,45692,44584,-2054.6697685945132
UASD,Educación,F,Profesor,35,45149,91495,-2049.3800080825217
MOPC,Infraestructura,M,Arquitecto,25,40342,85845,-2054.1532367439163
MJ,Justicia,F,Abogada,11,45747,46064,-2052.1286522188857
SALUD,Medicina,M,Fisioterapeuta,6,35640,56209,-2056.96717648081
CODEPESCA,Pesca,F,Ingeniero,29,50087,69603,-2049.4769312627345
UASD,Educación,M,Profesor,38,59754,25867,-2050.231708480417
MOPC,Infraestructura,F,Arquitecto,17,34674,47707,-2052.7879385476094
MJ,Justicia,M,Abogada,9,35324,56799,-2056.653332808757
SALUD,Medicina,F,Fisioterapeuta,4,47747,88162,-2052.705315890521
CODEPESCA,Pesca,M,Ingeniero,35,50825,78136,-2051.6851050310547
UASD,Educación,F,Profesor,7,56633,25943,-2051.25721958583
MOPC,Infraestructura,M,Arquitecto,9,47082,86059,-2055.2040236961125
MJ,Justicia,F,Abogada,7,46180,73130,-2052.5456723970633
SALUD,Medicina,M,Fisioterapeuta,17,55480,52595,-2053.228088492033
CODEPESCA,Pesca,F,Ingeniero,22,38221,58466,-2051.762739359947
UASD,Educación,M,Profesor,26,37722,47492,-2054.3585838565145
MOPC,Infraestructura,F,Arquitecto,17,31383,39177,-2053.193592254848
MJ,Justicia,M,Abogada,35,50189,98529,-2051.7634993664556
SALUD,Medicina,F,Fisioterapeuta,23,40284,35313,-2051.3908527104672
CODEPESCA,Pesca,M,Ingeniero,26,32132,40068,-2055.0476158296124
UASD,Educación,F,Profesor,32,45232,53035,-2049.7225716919147
MOPC,Infraestructura,M,Arquitecto,39,40068,87918,-2052.540636926269
MJ,Justicia,F,Abogada,4,37097,55961,-2054.0180512238826
SALUD,Medicina,M,Fisioterapeuta,1,59930,88426,-2054.5611443562852
CODEPESCA,Pesca,F,Ingeniero,37,59409,73730,-2047.3871024015634
UASD,Educación,M,Profesor,11,54351,47363,-2054.072839396894
MOPC,Infraestructura,F,Arquitecto,13,40713,46955,-2052.513954568151
MJ,Justicia,M,Abogada,6,46840,34921,-2055.586647303941
SALUD,Medicina,F,Fisioterapeuta,21,32403,50001,-2052.5974730682788
CODEPESCA,Pesca,M,Ingeniero,20,46112,78695,-2054.030008222571
UASD,Educación,F,Profesor,5,46953,55883,-2052.6855874426765
MOPC,Infraestructura,M,Arquitecto,2,42119,87306,-2056.638957426546
MJ,Justicia,F,Abogada,12,52247,93648,-2051.2098541446053
SALUD,Medicina,M,Fisioterapeuta,13,30135,77389,-2056.8225444846144
CODEPESCA,Pesca,F,Ingeniero,32,48263,79953,-2049.3489659834245
UASD,Educación,M,Profesor,27,41184,49005,-2053.81425432146
MOPC,Infraestructura,F,Arquitecto,25,30774,96615,-2052.3278736843454
MJ,Justicia,M,Abogada,21,37071,38002,-2055.02681764273
SALUD,Medicina,F,Fisioterapeuta,20,34822,95392,-2052.4169015239436
CODEPESCA,Pesca,M,Ingeniero,35,35312,92441,-2053.5972612025516
UASD,Educación,F,Profesor,9,48845,72207,-2051.9819841987646
MOPC,Infraestructura,M,Arquitecto,39,36013,93774,-2053.0404624452162
MJ,Justicia,F,Abogada,19,54555,28225,-2050.10217978601
SALUD,Medicina,M,Fisioterapeuta,7,48556,38236,-2055.2575324066374
CODEPESCA,Pesca,F,Ingeniero,28,36962,30172,-2051.2123369974397
UASD,Educación,M,Profesor,34,42200,79778,-2052.865833864339
MOPC,Infraestructura,F,Arquitecto,29,49715,39158,-2049.522784553252
MJ,Justicia,M,Abogada,30,42987,85126,-2053.239219459605
SALUD,Medicina,F,Fisioterapeuta,22,38508,52925,-2051.72736329979
CODEPESCA,Pesca,M,Ingeniero,12,59338,94824,-2053.3405360230245
UASD,Educación,F,Profesor,38,42102,83832,-2049.4027916588648
MOPC,Infraestructura,M,Arquitecto,32,30585,34472,-2054.5327127887963
MJ,Justicia,F,Abogada,13,39439,49469,-2052.6709897620194
SALUD,Medicina,M,Fisioterapeuta,34,48689,94449,-2052.065989772491
CODEPESCA,Pesca,F,Ingeniero,26,37432,86512,-2051.3896002877486
UASD,Educación,M,Profesor,27,33926,68392,-2054.708886532684
MOPC,Infraestructura,F,Arquitecto,11,30705,23850,-2053.9827522080336
MJ,Justicia,M,Abogada,39,45563,66529,-2051.863314798868
SALUD,Medicina,F,Fisioterapeuta,5,51891,62241,-2052.0769219895174
CODEPESCA,Pesca,M,Ingeniero,34,55964,48518,-2051.169262115194
UASD,Educación,F,Profesor,20,57165,25444,-2049.6628690776242
MOPC,Infraestructura,M,Arquitecto,26,47507,70760,-2053.1524697497593
MJ,Justicia,F,Abogada,33,56322,24342,-2048.2380031781854
SALUD,Medicina,M,Fisioterapeuta,20,47793,25139,-2053.822805584507
CODEPESCA,Pesca,F,Ingeniero,24,58011,94205,-2049.0881973979094
UASD,Educación,M,Profesor,8,48193,45036,-2055.18467823779
MOPC,Infraestructura,F,Arquitecto,10,31502,24255,-2054.0021108712776
MJ,Justicia,M,Abogada,39,58812,56192,-2050.2302227395526
SALUD,Medicina,F,Fisioterapeuta,10,30354,70507,-2054.1436151119065
CODEPESCA,Pesca,M,Ingeniero,34,43855,71570,-2052.66183602615
UASD,Educación,F,Profesor,10,46598,60356,-2052.141354759312
MOPC,Infraestructura,M,Arquitecto,9,37227,58901,-2056.4187661102233
MJ,Justicia,F,Abogada,26,44827,35005,-2050.478081246414
SALUD,Medicina,M,Fisioterapeuta,33,53325,36913,-2051.612147408056
CODEPESCA,Pesca,F,Ingeniero,1,39194,95666,-2054.1123661045067
UASD,Educación,M,Profesor,17,42781,53327,-2054.7933867078414
MOPC,Infraestructura,F,Arquitecto,37,41814,79579,-2049.5558890861175
MJ,Justicia,M,Abogada,13,55664,61040,-2053.675800792089
SALUD,Medicina,F,Fisioterapeuta,11,36944,39439,-2053.2137234995976
CODEPESCA,Pesca,M,Ingeniero,21,30347,25434,-2055.8556281949855
UASD,Educación,F,Profesor,2,30142,74928,-2055.1105314015354
MOPC,Infraestructura,M,Arquitecto,17,44657,82550,-2054.562148070716
MJ,Justicia,F,Abogada,4,50568,30343,-2052.357595104097
SALUD,Medicina,M,Fisioterapeuta,11,39309,48314,-2055.9269393860422
CODEPESCA,Pesca,F,Ingeniero,13,40832,67231,-2052.4992864456467
UASD,Educación,M,Profesor,33,50594,78869,-2051.9487746564514
MOPC,Infraestructura,F,Arquitecto,6,59967,89919,-2050.9638637382063
MJ,Justicia,M,Abogada,26,45721,46103,-2053.3726148488563
SALUD,Medicina,F,Fisioterapeuta,22,45050,82073,-2050.920986346658
CODEPESCA,Pesca,M,Ingeniero,4,51785,20244,-2055.2123152311706
UASD,Educación,F,Profesor,21,52992,38379,-2050.0596413519793
MOPC,Infraestructura,M,Arquitecto,31,45761,69012,-2052.7796938597007
MJ,Justicia,F,Abogada,24,56209,90386,-2049.310314681545
SALUD,Medicina,M,Fisioterapeuta,16,48726,61157,-2054.17819499586
CODEPESCA,Pesca,F,Ingeniero,21,58695,42029,-2049.356680825579
UASD,Educación,M,Profesor,16,49285,58510,-2054.10929179855
MOPC,Infraestructura,F,Arquitecto,34,58937,51157,-2047.7980761621313
MJ,Justicia,M,Abogada,14,41218,22220,-2055.3388388016206
SALUD,Medicina,F,Fisioterapeuta,37,32123,68063,-2050.75041660871
CODEPESCA,Pesca,M,Ingeniero,23,57290,52085,-2052.2993964827565
UASD,Educación,F,Profesor,21,56139,54942,-2049.6717373055862
MOPC,Infraestructura,M,Arquitecto,33,53278,69471,-2051.6179407001373
MJ,Justicia,F,Abogada,8,57887,28022,-2050.9850515170724
SALUD,Medicina,M,Fisioterapeuta,39,43416,65080,-2052.1279573116126
CODEPESCA,Pesca,F,Ingeniero,22,41520,69559,-2051.356099560439
UASD,Educación,M,Profesor,2,58592,47852,-2054.608470182746
MOPC,Infraestructura,F,Arquitecto,14,30799,52453,-2053.618371307185
MJ,Justicia,M,Abogada,8,55957,71760,-2054.2276756905394
SALUD,Medicina,F,Fisioterapeuta,6,40715,79151,-2053.3368947840167
CODEPESCA,Pesca,M,Ingeniero,4,54054,29415,-2054.932634811321
UASD,Educación,F,Profesor,31,59816,83641,-2048.0425235907396
MOPC,Infraestructura,M,Arquitecto,11,32232,75136,-2056.7992612596763
MJ,Justicia,F,Abogada,23,37447,89357,-2051.7405456814295
SALUD,Medicina,M,Fisioterapeuta,37,53502,89166,-2051.1199376943523
CODEPESCA,Pesca,F,Ingeniero,19,53991,90618,-2050.171699290988
UASD,Educación,M,Profesor,29,49611,27393,-2052.540333166276
MOPC,Infraestructura,F,Arquitecto,32,59179,58211,-2048.003443082112
MJ,Justicia,M,Abogada,6,49622,45853,-2055.2437337173296
SALUD,Medicina,F,Fisioterapeuta,10,47185,46528,-2052.06900023906
CODEPESCA,Pesca,M,Ingeniero,7,57432,62723,-2054.163463033969
UASD,Educación,F,Profesor,29,33490,79358,-2051.522702936707
MOPC,Infraestructura,M,Arquitecto,18,49313,83343,-2053.8706442644843
MJ,Justicia,F,Abogada,22,44100,68034,-2051.0380848036243
SALUD,Medicina,M,Fisioterapeuta,30,32179,28334,-2054.5714301152834
CODEPESCA,Pesca,F,Ingeniero,23,48484,42797,-2050.3801081345455
UASD,Educación,M,Profesor,18,38108,54246,-2055.2517897490216
