Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
MJ,Justicia,F,Abogada,10,38257,62539,138.4248581906477
SALUD,Medicina,M,Fisioterapeuta,23,54047,37398,-2159.9847138160103
CODEPESCA,Pesca,F,Ingeniero,34,56149,92229,594.4606857796239
UASD,Educación,M,Profesor,30,41626,65690,-2029.0580560799976
MOPC,Infraestructura,F,Arquitecto,36,39021,98313,630.2641689982552
MJ,Justicia,M,Abogada,21,47727,24518,-2198.5581595781937
SALUD,Medicina,F,Fisioterapeuta,38,31767,39950,667.2340890198134
CODEPESCA,Pesca,M,Ingeniero,13,35376,80618,-2351.3246121200355
UASD,Educación,F,Profesor,31,34643,65918,535.1798599566853
MOPC,Infraestructura,M,Arquitecto,11,46269,95859,-2387.8646492647604
MJ,Justicia,F,Abogada,10,53758,93559,140.25602457531164
SALUD,Medicina,M,Fisioterapeuta,22,31104,54546,-2181.6084449280424
CODEPESCA,Pesca,F,Ingeniero,11,42069,78368,157.78860323049045
UASD,Educación,M,Profesor,3,56415,77383,-2537.973482933253
MOPC,Infraestructura,F,Arquitecto,22,51628,93254,366.9655067281936
MJ,Justicia,M,Abogada,8,47791,64880,-2444.4251280451826
SALUD,Medicina,F,Fisioterapeuta,18,35070,67389,289.35577345844854
CODEPESCA,Pesca,M,Ingeniero,14,36460,89449,-2332.2831315726357
UASD,Educación,F,Profesor,23,34049,50990,383.8022870474153
MOPC,Infraestructura,M,Arquitecto,36,59412,62896,-1913.4764059320582
MJ,Justicia,F,Abogada,31,51208,57630,537.1367189439737
SALUD,Medicina,M,Fisioterapeuta,36,30314,26539,-1916.9138150966896
CODEPESCA,Pesca,F,Ingeniero,30,55929,39727,518.7809955001788
UASD,Educación,M,Profesor,12,37809,46246,-2369.950621912331
MOPC,Infraestructura,F,Arquitecto,18,32058,80444,288.9999594367333
MJ,Justicia,M,Abogada,17,41750,87235,-2274.9179366182675
SALUD,Medicina,F,Fisioterapeuta,27,47182,22171,461.00741771942637
CODEPESCA,Pesca,M,Ingeniero,20,42429,44293,-2218.0974489859873
UASD,Educación,F,Profesor,17,48656,69713,272.047291482949
MOPC,Infraestructura,M,Arquitecto,25,38626,71978,-2123.9795790253115
MJ,Justicia,F,Abogada,15,39768,48165,233.17048237157428
SALUD,Medicina,M,Fisioterapeuta,25,34362,62795,-2124.483294492972
CODEPESCA,Pesca,F,Ingeniero,31,47819,55447,536.7363691034715
UASD,Educación,M,Profesor,31,34057,35057,-2011.038772986085
MOPC,Infraestructura,F,Arquitecto,23,59101,22801,386.76173355206663
MJ,Justicia,M,Abogada,35,43711,68991,-1934.2446240476552
SALUD,Medicina,F,Fisioterapeuta,11,53198,83450,159.1032958757988
CODEPESCA,Pesca,M,Ingeniero,19,53596,64967,-2235.691692621025
UASD,Educación,F,Profesor,30,35468,60226,516.3638936747091
MOPC,Infraestructura,M,Arquitecto,7,34937,75485,-2464.8570239430433
MJ,Justicia,F,Abogada,30,57464,28892,518.9623283432509
SALUD,Medicina,M,Fisioterapeuta,22,31777,29995,-2181.528941994239
CODEPESCA,Pesca,F,Ingeniero,14,37070,32815,213.93833654162228
UASD,Educación,M,Profesor,9,37482,80449,-2426.729527029457
MOPC,Infraestructura,F,Arquitecto,34,48970,34157,593.6126151083445
MJ,Justicia,M,Abogada,33,31323,33053,-1973.5348956676635
SALUD,Medicina,F,Fisioterapeuta,39,54019,48426,688.7761908194266
CODEPESCA,Pesca,M,Ingeniero,20,49698,63532,-2217.238746421629
UASD,Educación,F,Profesor,34,34350,40753,591.8855231437108
MOPC,Infraestructura,M,Arquitecto,25,36080,65409,-2124.2803434673056
MJ,Justicia,F,Abogada,8,52086,91567,102.23165702459335
SALUD,Medicina,M,Fisioterapeuta,4,57132,24909,-2518.975356883187
CODEPESCA,Pesca,F,Ingeniero,6,57310,54836,65.02192874802785
UASD,Educación,M,Profesor,24,56385,28183,-2140.7950955583747
MOPC,Infraestructura,F,Arquitecto,15,31065,99257,232.14237831082144
MJ,Justicia,M,Abogada,35,52397,79529,-1933.218528233373
SALUD,Medicina,F,Fisioterapeuta,25,51160,98304,423.65049678978744
CODEPESCA,Pesca,M,Ingeniero,1,47178,77618,-2576.8915201633454
UASD,Educación,F,Profesor,31,42512,29031,536.1094418082382
MOPC,Infraestructura,M,Arquitecto,10,47028,93597,-2406.6884122683277
MJ,Justicia,F,Abogada,3,52138,35780,7.6706733868078345
SALUD,Medicina,M,Fisioterapeuta,32,39482,23268,-1991.4844807958352
CODEPESCA,Pesca,F,Ingeniero,30,37340,23553,516.5850370507551
UASD,Educación,M,Profesor,32,51574,51235,-1990.0560268945796
MOPC,Infraestructura,F,Arquitecto,20,43613,33467,328.19182697968654
MJ,Justicia,M,Abogada,18,59773,45869,-2253.8754156612285
SALUD,Medicina,F,Fisioterapeuta,1,54030,36263,-29.932671197976504
CODEPESCA,Pesca,M,Ingeniero,36,55014,97226,-1913.995951107192
UASD,Educación,F,Profesor,18,45269,82634,290.5606032086058
MOPC,Infraestructura,M,Arquitecto,4,47026,55288,-2520.1692003438293
MJ,Justicia,F,Abogada,24,54058,87261,405.0794184450673
SALUD,Medicina,M,Fisioterapeuta,27,51440,62152,-2084.6389831113956
CODEPESCA,Pesca,F,Ingeniero,8,56873,77019,102.79715560425831
UASD,Educación,M,Profesor,7,34411,63797,-2464.9191614514834
MOPC,Infraestructura,F,Arquitecto,3,49508,84495,7.359985844606285
MJ,Justicia,M,Abogada,21,58247,90752,-2197.3154094093875
SALUD,Medicina,F,Fisioterapeuta,28,41643,70361,479.2665090683464
CODEPESCA,Pesca,M,Ingeniero,28,59809,95019,-2064.7369098853123
UASD,Educación,F,Profesor,14,41529,42079,214.46508777762102
MOPC,Infraestructura,M,Arquitecto,35,37654,75066,-1934.9601504518814
MJ,Justicia,F,Abogada,23,49851,33244,385.6690112078217
SALUD,Medicina,M,Fisioterapeuta,22,44208,68620,-2180.0604412957196
CODEPESCA,Pesca,F,Ingeniero,14,53282,86391,215.8534948816114
UASD,Educación,M,Profesor,9,47670,66336,-2425.5259967328984
MOPC,Infraestructura,F,Arquitecto,34,37414,86163,592.2474800369829
MJ,Justicia,M,Abogada,22,41473,59653,-2180.38353271318
SALUD,Medicina,F,Fisioterapeuta,17,30361,65848,269.8860638842504
CODEPESCA,Pesca,M,Ingeniero,29,34773,51244,-2048.78104097377
UASD,Educación,F,Profesor,16,47651,80897,253.0151433750301
MOPC,Infraestructura,M,Arquitecto,14,59546,28766,-2329.555932865691
MJ,Justicia,F,Abogada,16,49934,99924,253.2848390628043
SALUD,Medicina,M,Fisioterapeuta,16,38737,68565,-2294.187294073997
CODEPESCA,Pesca,F,Ingeniero,30,42684,20076,517.2163352353654
UASD,Educación,M,Profesor,4,48561,71795,-2519.987867500757
MOPC,Infraestructura,F,Arquitecto,16,38863,41158,251.97699808192473
MJ,Justicia,M,Abogada,15,33843,77135,-2313.6788580950797
SALUD,Medicina,F,Fisioterapeuta,9,53288,46934,121.28707716514103
CODEPESCA,Pesca,M,Ingeniero,25,36343,99884,-2124.2492747130855
UASD,Educación,F,Profesor,14,42682,85050,214.60129414117932
MOPC,Infraestructura,M,Arquitecto,21,31731,57242,-2200.4478013747926
MJ,Justicia,F,Abogada,31,50595,45932,537.0643039388902
SALUD,Medicina,M,Fisioterapeuta,25,36930,54000,-2124.1799311437803
CODEPESCA,Pesca,F,Ingeniero,4,44586,45421,25.69196472719119
UASD,Educación,M,Profesor,5,50753,79239,-2500.815496536339
MOPC,Infraestructura,F,Arquitecto,3,40018,59520,6.238911785483651
MJ,Justicia,M,Abogada,10,49292,20492,-2406.420961091315
SALUD,Medicina,F,Fisioterapeuta,14,39550,96243,214.23130426202525
CODEPESCA,Pesca,M,Ingeniero,28,59335,41323,-2064.792904522196
UASD,Educación,F,Profesor,36,54623,70001,632.1072667295969
MOPC,Infraestructura,M,Arquitecto,29,52904,21009,-2046.6391870469047
MJ,Justicia,F,Abogada,17,30352,79280,269.8850006949425
SALUD,Medicina,M,Fisioterapeuta,19,36200,57788,-2237.7467194210776
CODEPESCA,Pesca,F,Ingeniero,17,44551,97400,271.56235902639486
UASD,Educación,M,Profesor,18,47269,36327,-2255.3525400063572
MOPC,Infraestructura,F,Arquitecto,21,48945,45948,347.7351328804214
MJ,Justicia,M,Abogada,35,50362,93141,-1933.4589271491068
SALUD,Medicina,F,Fisioterapeuta,20,35106,54439,327.18687681941714
CODEPESCA,Pesca,M,Ingeniero,21,47759,42645,-2198.554379349543
UASD,Educación,F,Profesor,28,46733,30931,479.8678016880445
MOPC,Infraestructura,M,Arquitecto,23,45472,51811,-2160.9976969621616
MJ,Justicia,F,Abogada,7,39454,48676,81.82598646299493
SALUD,Medicina,M,Fisioterapeuta,37,53541,76630,-1895.2565344553855
CODEPESCA,Pesca,F,Ingeniero,37,30152,66570,648.1298803032471
UASD,Educación,M,Profesor,28,46484,34999,-2066.311020721752
MOPC,Infraestructura,F,Arquitecto,8,39737,78539,100.77284316199001
MJ,Justicia,M,Abogada,15,37802,72936,-2313.211172931743
SALUD,Medicina,F,Fisioterapeuta,15,58233,69431,235.3517924349779
CODEPESCA,Pesca,M,Ingeniero,6,36122,47910,-2483.630462652703
UASD,Educación,F,Profesor,18,36814,66442,289.56179591989326
MOPC,Infraestructura,M,Arquitecto,25,40924,25300,-2123.7081113553572
MJ,Justicia,F,Abogada,37,42206,59279,649.5538451829798
SALUD,Medicina,M,Fisioterapeuta,39,52945,91652,-1857.5000906102619
CODEPESCA,Pesca,F,Ingeniero,26,51113,45637,442.5583698808257
UASD,Educación,M,Profesor,28,49141,71137,-2065.9971436116266
MOPC,Infraestructura,F,Arquitecto,7,56994,68131,83.89802429197402
MJ,Justicia,M,Abogada,30,46646,97603,-2028.4650327104723
SALUD,Medicina,F,Fisioterapeuta,3,36924,27815,5.8734109278518645
CODEPESCA,Pesca,M,Ingeniero,23,32451,47242,-2162.5358956264226
UASD,Educación,F,Profesor,23,30369,60746,383.36756075262383
MOPC,Infraestructura,M,Arquitecto,11,48556,78137,-2387.5944810484048
MJ,Justicia,F,Abogada,30,54889,62514,518.6581380690421
SALUD,Medicina,M,Fisioterapeuta,36,32176,84590,-1916.6938530420966
CODEPESCA,Pesca,F,Ingeniero,19,39998,65113,308.8513539724726
UASD,Educación,M,Profesor,27,42879,48439,-2085.6503124075125
MOPC,Infraestructura,F,Arquitecto,27,51844,28704,461.5581497809259
MJ,Justicia,M,Abogada,26,49789,80003,-2103.7474445851935
SALUD,Medicina,F,Fisioterapeuta,8,48359,36607,101.79137851897161
CODEPESCA,Pesca,M,Ingeniero,11,43255,21354,-2388.2206995507663
UASD,Educación,F,Profesor,5,52197,74748,45.50449378711892
MOPC,Infraestructura,M,Arquitecto,35,39718,67151,-1934.7163257039333
MJ,Justicia,F,Abogada,5,34039,54939,43.35945029232971
SALUD,Medicina,M,Fisioterapeuta,38,44655,25275,-1877.3928313968645
CODEPESCA,Pesca,F,Ingeniero,31,55579,45068,537.653074551184
UASD,Educación,M,Profesor,33,50675,34821,-1971.2488023913575
MOPC,Infraestructura,F,Arquitecto,4,32020,29545,24.20751618905257
MJ,Justicia,M,Abogada,8,59065,83914,-2443.0933062388026
SALUD,Medicina,F,Fisioterapeuta,14,44401,28604,214.80436329899092
CODEPESCA,Pesca,M,Ingeniero,15,57812,81480,-2310.847348703814
UASD,Educación,F,Profesor,38,33695,47838,667.4618477959976
MOPC,Infraestructura,M,Arquitecto,33,34435,62172,-1973.1672684314158
MJ,Justicia,F,Abogada,22,38301,83687,365.39115962746354
SALUD,Medicina,M,Fisioterapeuta,37,36356,57041,-1897.286635372775
CODEPESCA,Pesca,F,Ingeniero,30,46470,55819,517.6635835375612
UASD,Educación,M,Profesor,1,56481,29795,-2575.7925368153983
MOPC,Infraestructura,F,Arquitecto,28,58754,43552,481.2878682069816
MJ,Justicia,M,Abogada,14,47048,48363,-2331.0323484179476
SALUD,Medicina,F,Fisioterapeuta,37,54050,59924,650.9530023121947
CODEPESCA,Pesca,M,Ingeniero,33,34096,77088,-1973.2073152286803
UASD,Educación,F,Profesor,22,40515,86439,365.6527041972104
MOPC,Infraestructura,M,Arquitecto,31,30948,99521,-2011.4060458258964
MJ,Justicia,F,Abogada,10,36659,62237,138.23608302242033
SALUD,Medicina,M,Fisioterapeuta,19,47924,72242,-2236.361738149302
CODEPESCA,Pesca,F,Ingeniero,7,33638,86498,81.13892990579183
UASD,Educación,M,Profesor,28,45569,74628,-2066.419111634723
MOPC,Infraestructura,F,Arquitecto,4,32039,31971,24.209760699813728
MJ,Justicia,M,Abogada,30,35749,77155,-2029.7523186980657
SALUD,Medicina,F,Fisioterapeuta,36,44028,78216,630.8556566498913
CODEPESCA,Pesca,M,Ingeniero,31,56402,79115,-2008.399110198825
UASD,Educación,F,Profesor,13,30523,71820,194.25150008431902
MOPC,Infraestructura,M,Arquitecto,34,59368,90353,-1951.3084543501895
MJ,Justicia,F,Abogada,25,56183,94318,424.2438745557488
SALUD,Medicina,M,Fisioterapeuta,29,41934,49730,-2047.9350966811066
CODEPESCA,Pesca,F,Ingeniero,30,33869,87770,516.1750003743363
UASD,Educación,M,Profesor,29,54406,66012,-2046.4617525646281
MOPC,Infraestructura,F,Arquitecto,19,37713,59305,308.5814220204078
MJ,Justicia,M,Abogada,36,52129,85319,-1914.3367623464515
SALUD,Medicina,F,Fisioterapeuta,12,32400,32039,175.5598088192233
CODEPESCA,Pesca,M,Ingeniero,34,48297,54478,-1952.616295331069
UASD,Educación,F,Profesor,23,39464,93250,384.44197261434357
MOPC,Infraestructura,M,Arquitecto,10,41736,90280,-2407.3135675813814
MJ,Justicia,F,Abogada,38,31236,47798,667.1713608506465
SALUD,Medicina,M,Fisioterapeuta,6,44132,44173,-2482.6842241686595
CODEPESCA,Pesca,F,Ingeniero,29,49283,51677,499.08246396048855
UASD,Educación,M,Profesor,21,59214,82938,-2197.2011756248594
MOPC,Infraestructura,F,Arquitecto,12,53518,68259,178.05452346417087
MJ,Justicia,M,Abogada,37,51964,82622,-1895.4428288485615
SALUD,Medicina,F,Fisioterapeuta,24,54477,78926,405.128915813958
CODEPESCA,Pesca,M,Ingeniero,35,43512,84415,-1934.268132344575
UASD,Educación,F,Profesor,35,36000,36259,610.9938664853636
MOPC,Infraestructura,M,Arquitecto,16,53615,55458,-2292.4297240158694
MJ,Justicia,F,Abogada,12,47852,26531,177.38518672876634
SALUD,Medicina,M,Fisioterapeuta,18,38116,38506,-2256.433803532506
CODEPESCA,Pesca,F,Ingeniero,1,52112,85078,-30.159248652707504
UASD,Educación,M,Profesor,32,43145,44420,-1991.0517627475137
MOPC,Infraestructura,F,Arquitecto,37,56317,66432,651.2208078856438
MJ,Justicia,M,Abogada,12,32360,96878,-2370.5943239722
SALUD,Medicina,F,Fisioterapeuta,14,31370,69814,213.26498331327673
CODEPESCA,Pesca,M,Ingeniero,32,57341,60215,-1989.3747588124975
UASD,Educación,F,Profesor,37,57035,61062,651.3056267659863
MOPC,Infraestructura,M,Arquitecto,22,39120,85191,-2180.661497651127
MJ,Justicia,F,Abogada,10,40810,77873,138.72644955765932
SALUD,Medicina,M,Fisioterapeuta,16,54350,90242,-2292.3428968890566
CODEPESCA,Pesca,F,Ingeniero,22,58312,76370,367.7551019875377
UASD,Educación,M,Profesor,21,45251,66141,-2198.8506547700154
MOPC,Infraestructura,F,Arquitecto,7,31547,56129,80.89191558991979
MJ,Justicia,M,Abogada,15,45907,55950,-2312.2537118938935
SALUD,Medicina,F,Fisioterapeuta,27,51133,80267,461.4741578256006
CODEPESCA,Pesca,M,Ingeniero,36,31978,88474,-1916.717243206871
UASD,Educación,F,Profesor,39,32459,62432,686.2292617662458
MOPC,Infraestructura,M,Arquitecto,35,30374,25348,-1935.8201524698384
MJ,Justicia,F,Abogada,24,39536,20094,403.36390343067535
SALUD,Medicina,M,Fisioterapeuta,35,33562,56409,-1935.4435471905463
CODEPESCA,Pesca,F,Ingeniero,24,37528,51265,403.12669408286524
UASD,Educación,M,Profesor,25,45229,53755,-2123.1995524697386
MOPC,Infraestructura,F,Arquitecto,25,46907,29944,423.1480807757254
MJ,Justicia,M,Abogada,18,50897,51949,-2254.9239565831226
SALUD,Medicina,F,Fisioterapeuta,24,56576,49106,405.3768751869926
CODEPESCA,Pesca,M,Ingeniero,22,58630,21710,-2178.35673949586
UASD,Educación,F,Profesor,27,59455,70780,462.4572535389851
MOPC,Infraestructura,M,Arquitecto,18,52289,62018,-2254.759516636832
MJ,Justicia,F,Abogada,26,41842,87991,441.4631667615289
SALUD,Medicina,M,Fisioterapeuta,24,58424,45590,-2140.5542241140597
CODEPESCA,Pesca,F,Ingeniero,33,52227,90407,575.0839462037957
UASD,Educación,M,Profesor,23,30208,42048,-2162.800866028384
MOPC,Infraestructura,F,Arquitecto,1,44026,46120,-31.114465179795616
MJ,Justicia,M,Abogada,13,32875,25594,-2351.62006061549
SALUD,Medicina,F,Fisioterapeuta,24,30137,50068,402.2535793967771
CODEPESCA,Pesca,M,Ingeniero,24,43491,79960,-2142.3182914401796
UASD,Educación,F,Profesor,12,45671,56341,177.12754051981517
MOPC,Infraestructura,M,Arquitecto,10,56721,59788,-2405.5433573837045
MJ,Justicia,F,Abogada,13,43385,67001,195.77091573747347
SALUD,Medicina,M,Fisioterapeuta,13,44705,90549,-2350.22255733631
CODEPESCA,Pesca,F,Ingeniero,22,34101,93653,364.89500461710367
UASD,Educación,M,Profesor,11,33993,58289,-2389.314839480755
MOPC,Infraestructura,F,Arquitecto,13,56763,77492,197.351287577615
MJ,Justicia,M,Abogada,6,40298,47551,-2483.137142813831
SALUD,Medicina,F,Fisioterapeuta,2,55107,61097,-10.892017575594252
CODEPESCA,Pesca,M,Ingeniero,29,40550,49791,-2048.0985915702345
UASD,Educación,F,Profesor,28,46608,38018,479.853035169879
MOPC,Infraestructura,M,Arquitecto,32,49100,54306,-1990.348285822111
MJ,Justicia,F,Abogada,4,48904,94162,26.202059330699285
SALUD,Medicina,M,Fisioterapeuta,19,57202,60674,-2235.2657081049874
CODEPESCA,Pesca,F,Ingeniero,36,49964,67665,631.5568890645333
UASD,Educación,M,Profesor,37,59869,93424,-1894.5089942397767
MOPC,Infraestructura,F,Arquitecto,37,52696,83146,650.7930513874263
MJ,Justicia,M,Abogada,28,49995,23255,-2065.8962587595197
SALUD,Medicina,F,Fisioterapeuta,7,37606,94447,81.60767825843658
CODEPESCA,Pesca,M,Ingeniero,26,37420,49900,-2105.208621090703
UASD,Educación,F,Profesor,24,54180,79795,405.0938305667968
MOPC,Infraestructura,M,Arquitecto,17,45898,90783,-2274.4279244794648
MJ,Justicia,F,Abogada,7,58753,62001,84.10581873559858
SALUD,Medicina,M,Fisioterapeuta,36,40718,53097,-1915.6847682567409
CODEPESCA,Pesca,F,Ingeniero,37,40411,64253,649.3417979821237
UASD,Educación,M,Profesor,38,51161,90475,-1876.624263659388
MOPC,Infraestructura,F,Arquitecto,28,37106,56729,478.7305435250124
MJ,Justicia,M,Abogada,6,31471,47732,-2484.179895260604
SALUD,Medicina,F,Fisioterapeuta,8,40121,20021,100.81820590579434
CODEPESCA,Pesca,M,Ingeniero,5,39123,52508,-2502.189373386455
UASD,Educación,F,Profesor,21,51655,65435,348.0552709942489
MOPC,Infraestructura,M,Arquitecto,38,53272,41977,-1876.3748867006093
MJ,Justicia,F,Abogada,23,38536,48841,384.3323459834831
SALUD,Medicina,M,Fisioterapeuta,29,39154,30151,-2048.2635040451064
CODEPESCA,Pesca,F,Ingeniero,29,58711,27176,500.19621382660114
UASD,Educación,M,Profesor,30,35485,25640,-2029.7835055844312
MOPC,Infraestructura,F,Arquitecto,4,46106,26697,25.87152558808333
MJ,Justicia,M,Abogada,25,48684,31592,-2122.7914059076447
SALUD,Medicina,F,Fisioterapeuta,26,46488,92793,442.0120087087032
CODEPESCA,Pesca,M,Ingeniero,26,44863,75179,-2104.3293635330583
UASD,Educación,F,Profesor,24,36419,34443,402.99568553370113
MOPC,Infraestructura,M,Arquitecto,35,39412,57749,-1934.7524741404022
MJ,Justicia,F,Abogada,39,36533,57538,686.710532126295
SALUD,Medicina,M,Fisioterapeuta,31,53531,69853,-2008.7382675880494
CODEPESCA,Pesca,F,Ingeniero,21,38283,74847,346.47560794697927
UASD,Educación,M,Profesor,30,44916,20426,-2028.6694013218826
MOPC,Infraestructura,F,Arquitecto,16,38916,81992,251.9832590856269
MJ,Justicia,M,Abogada,1,56254,77894,-2575.819352812387
SALUD,Medicina,F,Fisioterapeuta,38,51073,90110,669.5147482174343
CODEPESCA,Pesca,M,Ingeniero,10,55300,24811,-2405.7112231622095
UASD,Educación,F,Profesor,28,30453,58171,477.9446103621733
MOPC,Infraestructura,M,Arquitecto,25,56276,88302,-2121.894546660347
MJ,Justicia,F,Abogada,16,46206,62694,252.84444242503724
SALUD,Medicina,M,Fisioterapeuta,21,46839,59558,-2198.663060923241
CODEPESCA,Pesca,F,Ingeniero,23,42055,77967,384.7480530028775
UASD,Educación,M,Profesor,7,56534,33998,-2462.3057240004855
MOPC,Infraestructura,F,Arquitecto,15,43839,38292,233.6513983351874
MJ,Justicia,M,Abogada,36,30874,53175,-1916.8476610953085
SALUD,Medicina,F,Fisioterapeuta,26,39106,23728,441.13995721192305
CODEPESCA,Pesca,M,Ingeniero,5,41729,69720,-2501.881521015741
UASD,Educación,F,Profesor,22,36424,99594,365.1694255906908
MOPC,Infraestructura,M,Arquitecto,36,52774,56359,-1914.2605671127176
MJ,Justicia,F,Abogada,19,34838,47671,308.2417921026019
SALUD,Medicina,M,Fisioterapeuta,16,54428,90311,-2292.3336825817214
CODEPESCA,Pesca,F,Ingeniero,10,50652,65272,139.889106131936
UASD,Educación,M,Profesor,18,31417,78199,-2257.2251707740297
MOPC,Infraestructura,F,Arquitecto,22,31965,43735,364.6426743546921
MJ,Justicia,M,Abogada,34,57209,47096,-1951.5635016519436
SALUD,Medicina,F,Fisioterapeuta,30,30356,37229,515.7600021478138
CODEPESCA,Pesca,M,Ingeniero,11,55564,67813,-2386.7666109739757
UASD,Educación,F,Profesor,10,59180,77302,140.89653706725719
MOPC,Infraestructura,M,Arquitecto,9,57545,82238,-2424.359441797826
MJ,Justicia,F,Abogada,38,41699,64906,668.4073774871692
SALUD,Medicina,M,Fisioterapeuta,26,42493,81212,-2104.609336717476
CODEPESCA,Pesca,F,Ingeniero,18,50239,45437,291.14771997086496
UASD,Educación,M,Profesor,16,45463,85845,-2293.392737264549
MOPC,Infraestructura,F,Arquitecto,16,48952,23541,253.16883329609635
MJ,Justicia,M,Abogada,31,57004,98067,-2008.3279946473403
SALUD,Medicina,F,Fisioterapeuta,5,48779,49606,45.100718114402184
CODEPESCA,Pesca,M,Ingeniero,39,52704,83469,-1857.5285604572846
UASD,Educación,F,Profesor,24,53010,59143,404.955615956768
MOPC,Infraestructura,M,Arquitecto,12,44060,94444,-2369.212177871912
MJ,Justicia,F,Abogada,5,55319,95224,45.873302344819706
SALUD,Medicina,M,Fisioterapeuta,16,49062,65641,-2292.9675796735287
CODEPESCA,Pesca,F,Ingeniero,32,46850,65406,555.5353243565212
UASD,Educación,M,Profesor,12,40255,85046,-2369.661670684869
MOPC,Infraestructura,F,Arquitecto,14,31361,51103,213.2639201239688
MJ,Justicia,M,Abogada,34,39124,43697,-1953.6999215001242
SALUD,Medicina,F,Fisioterapeuta,7,37229,37181,81.56314243964948
CODEPESCA,Pesca,M,Ingeniero,16,45715,41793,-2293.362967963927
UASD,Educación,F,Profesor,13,57074,42315,197.3880266748107
MOPC,Infraestructura,M,Arquitecto,22,41410,86441,-2180.3909750383355
MJ,Justicia,F,Abogada,22,47587,56820,366.48813472894017
SALUD,Medicina,M,Fisioterapeuta,23,41519,78498,-2161.4646733326267
CODEPESCA,Pesca,F,Ingeniero,14,58994,48821,216.52826569570084
UASD,Educación,M,Profesor,39,32126,29149,-1859.9594837437576
MOPC,Infraestructura,F,Arquitecto,6,56649,28459,64.94384339996884
MJ,Justicia,M,Abogada,23,47911,71633,-2160.709572659717
SALUD,Medicina,F,Fisioterapeuta,26,52431,67921,442.71406804836244
CODEPESCA,Pesca,M,Ingeniero,12,48381,57403,-2368.701728871968
UASD,Educación,F,Profesor,5,33488,88900,43.294359480256276
MOPC,Infraestructura,M,Arquitecto,3,56901,42874,-2537.9160707106257
MJ,Justicia,F,Abogada,23,34954,99029,383.90919663893334
SALUD,Medicina,M,Fisioterapeuta,9,43851,58953,-2425.97714339589
CODEPESCA,Pesca,F,Ingeniero,31,39292,84056,535.7290563002956
UASD,Educación,M,Profesor,4,43390,96897,-2520.598728824227
MOPC,Infraestructura,F,Arquitecto,9,42768,95610,120.04432699633486
MJ,Justicia,M,Abogada,36,54511,97434,-1914.0553715762899
SALUD,Medicina,F,Fisioterapeuta,4,34504,88635,24.500956438036837
CODEPESCA,Pesca,M,Ingeniero,19,43904,83343,-2236.8366293735035
UASD,Educación,F,Profesor,8,30561,92805,99.688862596499
MOPC,Infraestructura,M,Arquitecto,28,48726,50310,-2066.046168451936
MJ,Justicia,F,Abogada,35,31661,33711,610.4812911068037
SALUD,Medicina,M,Fisioterapeuta,4,56503,67745,-2519.049662002596
CODEPESCA,Pesca,F,Ingeniero,4,47716,35936,26.061718342054633
UASD,Educación,M,Profesor,3,50184,77549,-2538.7095643307653
MOPC,Infraestructura,F,Arquitecto,12,38255,40546,176.25147253009402
MJ,Justicia,M,Abogada,14,43469,36093,-2331.4551433660613
SALUD,Medicina,F,Fisioterapeuta,13,58262,77054,197.52836766345536
CODEPESCA,Pesca,M,Ingeniero,34,49086,60011,-1952.5230890684084
UASD,Educación,F,Profesor,6,46835,29239,63.78449452576126
MOPC,Infraestructura,M,Arquitecto,7,46248,48133,-2463.520831247286
MJ,Justicia,F,Abogada,14,59943,86137,216.6403731016131
SALUD,Medicina,M,Fisioterapeuta,39,30890,53218,-1860.1054950753778
CODEPESCA,Pesca,F,Ingeniero,21,32083,39448,345.7431886459718
UASD,Educación,M,Profesor,5,50892,57416,-2500.7990761681394
MOPC,Infraestructura,F,Arquitecto,33,59006,27919,575.8847640169455
MJ,Justicia,M,Abogada,19,48484,90599,-2236.29558414792
SALUD,Medicina,F,Fisioterapeuta,14,49098,47312,215.35922998557672
CODEPESCA,Pesca,M,Ingeniero,39,43176,77071,-1858.6541235379295
UASD,Educación,F,Profesor,32,33213,93298,553.9243562907408
MOPC,Infraestructura,M,Arquitecto,19,57082,77989,-2235.2798839624265
MJ,Justicia,F,Abogada,34,38150,73994,592.3344252959412
SALUD,Medicina,M,Fisioterapeuta,16,40196,47451,-2294.014939273969
CODEPESCA,Pesca,F,Ingeniero,14,33598,78458,213.52818173305812
UASD,Educación,M,Profesor,19,56641,52820,-2235.3319802385145
MOPC,Infraestructura,F,Arquitecto,39,49709,88558,688.2670412730811
MJ,Justicia,M,Abogada,10,31843,26197,-2408.4822488950695
SALUD,Medicina,F,Fisioterapeuta,6,59781,52131,65.31383327912289
CODEPESCA,Pesca,M,Ingeniero,17,42095,97748,-2274.877181028131
UASD,Educación,F,Profesor,5,46896,79910,44.878275284757535
MOPC,Infraestructura,M,Arquitecto,11,46777,32761,-2387.804638134936
MJ,Justicia,F,Abogada,31,47848,74517,536.7397949356858
SALUD,Medicina,M,Fisioterapeuta,6,33294,30435,-2483.9645403596787
CODEPESCA,Pesca,F,Ingeniero,29,38475,57510,497.8056917338291
UASD,Educación,M,Profesor,3,37618,49704,-2540.194012868904
MOPC,Infraestructura,F,Arquitecto,31,38678,58799,535.6565231630668
MJ,Justicia,M,Abogada,21,33953,64653,-2200.185311747883
