Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
SALUD,Medicina,M,Fisioterapeuta,28,55514,61354,-2065.4144649199893
CODEPESCA,Pesca,F,Ingeniero,37,35345,64833,653.2453418834623
UASD,Educación,M,Profesor,7,34896,89388,-2466.7243651727513
MOPC,Infraestructura,F,Arquitecto,34,52929,87060,598.3404594260531
MJ,Justicia,M,Abogada,37,31513,56245,-1897.303515281772
SALUD,Medicina,F,Fisioterapeuta,24,57512,59158,408.9416815757025
CODEPESCA,Pesca,M,Ingeniero,38,55011,75551,-1875.5337242424243
UASD,Educación,F,Profesor,39,30718,64435,690.6867947883127
MOPC,Infraestructura,M,Arquitecto,12,57595,42637,-2369.072894866816
MJ,Justicia,F,Abogada,1,50605,37380,-28.73659552249461
SALUD,Medicina,M,Fisioterapeuta,28,31611,84420,-2068.2380819442305
CODEPESCA,Pesca,F,Ingeniero,17,56619,35110,275.87808174940585
UASD,Educación,M,Profesor,9,42871,65948,-2427.7942613981572
MOPC,Infraestructura,F,Arquitecto,16,49582,65021,256.0527980872091
MJ,Justicia,M,Abogada,18,40006,56604,-2257.186555309939
SALUD,Medicina,F,Fisioterapeuta,15,48044,62347,236.87710108845636
CODEPESCA,Pesca,M,Ingeniero,33,54938,36033,-1970.5124271639106
UASD,Educación,F,Profesor,9,42698,36537,122.28149255065722
MOPC,Infraestructura,M,Arquitecto,16,57757,25502,-2293.0776944539166
MJ,Justicia,F,Abogada,36,45619,81406,635.4649745207527
SALUD,Medicina,M,Fisioterapeuta,17,47020,85196,-2275.3520204218444
CODEPESCA,Pesca,F,Ingeniero,26,36861,58634,444.4902491022974
UASD,Educación,M,Profesor,27,30479,69111,-2087.36581891655
MOPC,Infraestructura,F,Arquitecto,20,44570,85233,331.43680348344026
MJ,Justicia,M,Abogada,19,51565,48956,-2236.827096180913
SALUD,Medicina,F,Fisioterapeuta,19,55270,61673,313.7067587100428
CODEPESCA,Pesca,M,Ingeniero,3,48042,26566,-2541.147516246296
UASD,Educación,F,Profesor,14,58194,48914,219.08208583590005
MOPC,Infraestructura,M,Arquitecto,26,57494,26375,-2103.1686030218098
MJ,Justicia,F,Abogada,12,46678,56494,179.73369030366686
SALUD,Medicina,M,Fisioterapeuta,25,34544,34708,-2124.873659838286
CODEPESCA,Pesca,F,Ingeniero,38,47162,78592,673.635278073621
UASD,Educación,M,Profesor,14,42082,80989,-2332.9173849367344
MOPC,Infraestructura,F,Arquitecto,10,31583,88747,139.9625141443258
MJ,Justicia,M,Abogada,35,40456,53601,-1934.2351271174416
SALUD,Medicina,F,Fisioterapeuta,27,34491,30378,463.2043013145909
CODEPESCA,Pesca,M,Ingeniero,15,45692,44584,-2313.496926423769
UASD,Educación,F,Profesor,35,45149,91495,616.4154383797119
MOPC,Infraestructura,M,Arquitecto,25,40342,85845,-2124.1887528598086
MJ,Justicia,F,Abogada,11,45747,46064,160.62969708827666
SALUD,Medicina,M,Fisioterapeuta,6,35640,56209,-2485.6304937470672
CODEPESCA,Pesca,F,Ingeniero,29,50087,69603,503.0346596740384
UASD,Educación,M,Profesor,38,59754,25867,-1874.9734424557878
MOPC,Infraestructura,F,Arquitecto,17,34674,47707,273.28575963096984
MJ,Justicia,M,Abogada,9,35324,56799,-2428.6857745003595
SALUD,Medicina,F,Fisioterapeuta,4,47747,88162,27.907841982355365
CODEPESCA,Pesca,M,Ingeniero,35,50825,78136,-1933.0102563930827
UASD,Educación,F,Profesor,7,56633,25943,85.93957640946144
MOPC,Infraestructura,M,Arquitecto,9,47082,86059,-2427.2968237840887
MJ,Justicia,F,Abogada,7,46180,73130,84.70478292101251
SALUD,Medicina,M,Fisioterapeuta,17,55480,52595,-2274.352656324238
CODEPESCA,Pesca,F,Ingeniero,22,38221,58466,368.6748397244518
UASD,Educación,M,Profesor,26,37722,47492,-2105.5042326834964
MOPC,Infraestructura,F,Arquitecto,17,31383,39177,272.89699990931234
MJ,Justicia,M,Abogada,35,50189,98529,-1933.085385892619
SALUD,Medicina,F,Fisioterapeuta,23,40284,35313,387.9125539987652
CODEPESCA,Pesca,M,Ingeniero,26,32132,40068,-2106.1645690080377
UASD,Educación,F,Profesor,32,45232,53035,559.4431952754699
MOPC,Infraestructura,M,Arquitecto,39,40068,87918,-1858.304897183701
MJ,Justicia,F,Abogada,4,37097,55961,26.649777249553154
SALUD,Medicina,M,Fisioterapeuta,1,59930,88426,-2577.7312406981064
CODEPESCA,Pesca,F,Ingeniero,37,59409,73730,656.0879775388755
UASD,Educación,M,Profesor,11,54351,47363,-2388.450118479105
MOPC,Infraestructura,F,Arquitecto,13,40713,46955,198.02307183854967
MJ,Justicia,M,Abogada,6,46840,34921,-2484.307458535106
SALUD,Medicina,F,Fisioterapeuta,21,32403,50001,348.9935542696997
CODEPESCA,Pesca,M,Ingeniero,20,46112,78695,-2218.4772330363407
UASD,Educación,F,Profesor,5,46953,55883,46.80806414947472
MOPC,Infraestructura,M,Arquitecto,2,42119,87306,-2560.8412051561604
MJ,Justicia,F,Abogada,12,52247,93648,180.39154593718567
SALUD,Medicina,M,Fisioterapeuta,13,30135,77389,-2353.322677785603
CODEPESCA,Pesca,F,Ingeniero,32,48263,79953,559.8012416797068
UASD,Educación,M,Profesor,27,41184,49005,-2086.101257135832
MOPC,Infraestructura,F,Arquitecto,25,30774,96615,424.7771871768295
MJ,Justicia,M,Abogada,21,37071,38002,-2200.5512136721713
SALUD,Medicina,F,Fisioterapeuta,20,34822,95392,330.28529033645856
CODEPESCA,Pesca,M,Ingeniero,35,35312,92441,-1934.8427782897925
UASD,Educación,F,Profesor,9,48845,72207,123.00762625136474
MOPC,Infraestructura,M,Arquitecto,39,36013,93774,-1858.7839068073172
MJ,Justicia,F,Abogada,19,54555,28225,313.6222970871363
SALUD,Medicina,M,Fisioterapeuta,7,48556,38236,-2465.110734726735
CODEPESCA,Pesca,F,Ingeniero,28,36962,30172,482.4902118716257
UASD,Educación,M,Profesor,34,42200,79778,-1953.0231275478322
MOPC,Infraestructura,F,Arquitecto,29,49715,39158,502.99071600449827
MJ,Justicia,M,Abogada,30,42987,85126,-2028.906224352147
SALUD,Medicina,F,Fisioterapeuta,22,38508,52925,368.7087425017583
CODEPESCA,Pesca,M,Ingeniero,12,59338,94824,-2368.8669975119547
UASD,Educación,F,Profesor,38,42102,83832,673.0375496653601
MOPC,Infraestructura,M,Arquitecto,32,30585,34472,-1992.3832177663144
MJ,Justicia,F,Abogada,13,39439,49469,197.8725765831891
SALUD,Medicina,M,Fisioterapeuta,34,48689,94449,-1952.2565940219024
CODEPESCA,Pesca,F,Ingeniero,26,37432,86512,444.55770027247866
UASD,Educación,M,Profesor,27,33926,68392,-2086.9586312044403
MOPC,Infraestructura,F,Arquitecto,11,30705,23850,158.85281354735554
MJ,Justicia,M,Abogada,39,45563,66529,-1857.655783032833
SALUD,Medicina,F,Fisioterapeuta,5,51891,62241,47.391380924176815
CODEPESCA,Pesca,M,Ingeniero,34,55964,48518,-1951.3972117748476
UASD,Educación,F,Profesor,20,57165,25444,332.9246274561767
MOPC,Infraestructura,M,Arquitecto,26,47507,70760,-2104.3483487951894
MJ,Justicia,F,Abogada,33,56322,24342,579.7472523049951
SALUD,Medicina,M,Fisioterapeuta,20,47793,25139,-2218.2786596264023
CODEPESCA,Pesca,F,Ingeniero,24,58011,94205,409.0006275195211
UASD,Educación,M,Profesor,8,48193,45036,-2446.1595993295837
MOPC,Infraestructura,F,Arquitecto,10,31502,24255,139.95294576466787
MJ,Justicia,M,Abogada,39,58812,56192,-1856.0907032539694
SALUD,Medicina,F,Fisioterapeuta,10,30354,70507,139.8173346554419
CODEPESCA,Pesca,M,Ingeniero,34,43855,71570,-1952.8276254696366
UASD,Educación,F,Profesor,10,46598,60356,141.73620822536097
MOPC,Infraestructura,M,Arquitecto,9,37227,58901,-2428.46097664247
MJ,Justicia,F,Abogada,26,44827,35005,445.43125789680465
SALUD,Medicina,M,Fisioterapeuta,33,53325,36913,-1970.7029678600616
CODEPESCA,Pesca,F,Ingeniero,1,39194,95666,-30.084555772823762
UASD,Educación,M,Profesor,17,42781,53327,-2275.852765623943
MOPC,Infraestructura,F,Arquitecto,37,41814,79579,654.0095128465136
MJ,Justicia,M,Abogada,13,55664,61040,-2350.30698439934
SALUD,Medicina,F,Fisioterapeuta,11,36944,39439,159.58981503730413
CODEPESCA,Pesca,M,Ingeniero,21,30347,25434,-2201.3455073119235
UASD,Educación,F,Profesor,2,30142,74928,-12.159835818237696
MOPC,Infraestructura,M,Arquitecto,17,44657,82550,-2275.631157225939
MJ,Justicia,F,Abogada,4,50568,30343,28.24108147636798
SALUD,Medicina,M,Fisioterapeuta,11,39309,48314,-2390.2270020200262
CODEPESCA,Pesca,F,Ingeniero,13,40832,67231,198.03712908767676
UASD,Educación,M,Profesor,33,50594,78869,-1971.025575821121
MOPC,Infraestructura,F,Arquitecto,6,59967,89919,67.33939972791171
MJ,Justicia,M,Abogada,26,45721,46103,-2104.5593256602397
SALUD,Medicina,F,Fisioterapeuta,22,45050,82073,369.4815368193162
CODEPESCA,Pesca,M,Ingeniero,4,51785,20244,-2521.7113466901883
UASD,Educación,F,Profesor,21,52992,38379,351.4256946249733
MOPC,Infraestructura,M,Arquitecto,31,45761,69012,-2009.584520967503
MJ,Justicia,F,Abogada,24,56209,90386,408.7877606041681
SALUD,Medicina,M,Fisioterapeuta,16,48726,61157,-2294.1445097217043
CODEPESCA,Pesca,F,Ingeniero,21,58695,42029,352.099379429778
UASD,Educación,M,Profesor,16,49285,58510,-2294.0784760892498
MOPC,Infraestructura,F,Arquitecto,34,58937,51157,599.050173314755
MJ,Justicia,M,Abogada,14,41218,22220,-2333.0194476530855
SALUD,Medicina,F,Fisioterapeuta,37,32123,68063,652.8647330037356
CODEPESCA,Pesca,M,Ingeniero,23,57290,52085,-2160.1747489033582
UASD,Educación,F,Profesor,21,56139,54942,351.79744389390555
MOPC,Infraestructura,M,Arquitecto,33,53278,69471,-1970.7085198828263
MJ,Justicia,F,Abogada,8,57887,28022,105.08172501533937
SALUD,Medicina,M,Fisioterapeuta,39,43416,65080,-1857.90940415784
CODEPESCA,Pesca,F,Ingeniero,22,41520,69559,369.06454447126066
UASD,Educación,M,Profesor,2,58592,47852,-2558.8952802412823
MOPC,Infraestructura,F,Arquitecto,14,30799,52453,215.84596533307231
MJ,Justicia,M,Abogada,8,55957,71760,-2445.242452420149
SALUD,Medicina,F,Fisioterapeuta,6,40715,79151,65.06519670106599
CODEPESCA,Pesca,M,Ingeniero,4,54054,29415,-2521.4433139316225
UASD,Educación,F,Profesor,31,59816,83641,542.1719602130775
MOPC,Infraestructura,M,Arquitecto,11,32232,75136,-2391.0629948945843
MJ,Justicia,F,Abogada,23,37447,89357,387.5774244544497
SALUD,Medicina,M,Fisioterapeuta,37,53502,89166,-1894.7059955250033
CODEPESCA,Pesca,F,Ingeniero,19,53991,90618,313.5556728139626
UASD,Educación,M,Profesor,29,49611,27393,-2047.1177594401834
MOPC,Infraestructura,F,Arquitecto,32,59179,58211,561.090728498793
MJ,Justicia,M,Abogada,6,49622,45853,-2483.9788260387068
SALUD,Medicina,F,Fisioterapeuta,10,47185,46528,141.805549445845
CODEPESCA,Pesca,M,Ingeniero,7,57432,62723,-2464.062229321256
UASD,Educación,F,Profesor,29,33490,79358,501.07408686931376
MOPC,Infraestructura,M,Arquitecto,18,49313,83343,-2256.087136674428
MJ,Justicia,F,Abogada,22,44100,68034,369.3693150825874
SALUD,Medicina,M,Fisioterapeuta,30,32179,28334,-2030.1829533316895
CODEPESCA,Pesca,F,Ingeniero,23,48484,42797,388.88120477895086
UASD,Educación,M,Profesor,18,38108,54246,-2257.410762527109
MOPC,Infraestructura,F,Arquitecto,1,48013,91610,-29.04278367154842
MJ,Justicia,M,Abogada,14,41268,34138,-2333.0135412458894
SALUD,Medicina,F,Fisioterapeuta,23,30884,36215,386.80214944586936
CODEPESCA,Pesca,M,Ingeniero,13,30327,73862,-2353.2999971819695
UASD,Educación,F,Profesor,2,41935,64695,-10.76675061692913
MOPC,Infraestructura,M,Arquitecto,9,36965,51800,-2428.4919262161784
MJ,Justicia,F,Abogada,18,44663,69972,293.45975757403346
SALUD,Medicina,M,Fisioterapeuta,25,31055,23979,-2125.285808932441
CODEPESCA,Pesca,F,Ingeniero,33,51336,22161,579.1582653793846
UASD,Educación,M,Profesor,6,33450,88664,-2485.889194382263
MOPC,Infraestructura,F,Arquitecto,21,50759,25000,351.1619144795886
MJ,Justicia,M,Abogada,19,49200,69255,-2237.1064692412956
SALUD,Medicina,F,Fisioterapeuta,6,44806,48796,65.54845893786347
CODEPESCA,Pesca,M,Ingeniero,17,30302,91901,-2277.326886731984
UASD,Educación,F,Profesor,18,57608,39789,294.9889263971437
MOPC,Infraestructura,M,Arquitecto,22,46802,79854,-2180.40769279024
MJ,Justicia,F,Abogada,16,36303,62832,254.4841744640279
SALUD,Medicina,M,Fisioterapeuta,9,41588,23928,-2427.945819806813
CODEPESCA,Pesca,F,Ingeniero,7,32549,89122,83.09457819116966
UASD,Educación,M,Profesor,38,31586,71310,-1878.3008760138696
MOPC,Infraestructura,F,Arquitecto,7,50056,34672,85.16264760686613
MJ,Justicia,M,Abogada,31,49443,95840,-2009.1495731415707
SALUD,Medicina,F,Fisioterapeuta,5,31418,65279,44.972943433598516
CODEPESCA,Pesca,M,Ingeniero,22,53044,54599,-2179.67033691586
UASD,Educación,F,Profesor,15,44488,62019,236.45703740865875
MOPC,Infraestructura,M,Arquitecto,34,30573,46216,-1954.3966034772493
MJ,Justicia,F,Abogada,14,35646,88006,216.4185324466772
SALUD,Medicina,M,Fisioterapeuta,2,47880,74489,-2560.160668919008
CODEPESCA,Pesca,F,Ingeniero,11,39714,24396,159.91702999597663
UASD,Educación,M,Profesor,15,59386,47559,-2311.8792796208586
MOPC,Infraestructura,F,Arquitecto,35,58414,95205,617.9824082088782
MJ,Justicia,M,Abogada,2,34161,73333,-2561.781268925516
SALUD,Medicina,F,Fisioterapeuta,21,59492,72832,352.19352756048636
CODEPESCA,Pesca,M,Ingeniero,35,57378,63924,-1932.2361626659413
UASD,Educación,F,Profesor,4,36655,48062,26.597564609938274
MOPC,Infraestructura,M,Arquitecto,37,33714,26077,-1897.0435152369928
MJ,Justicia,F,Abogada,27,37838,67830,463.59967621230817
SALUD,Medicina,M,Fisioterapeuta,24,43313,85462,-2142.831810057603
CODEPESCA,Pesca,F,Ingeniero,26,52630,86464,446.3530118038521
UASD,Educación,M,Profesor,29,43554,90495,-2047.8332616079374
MOPC,Infraestructura,F,Arquitecto,38,45708,99903,673.4635197523539
MJ,Justicia,M,Abogada,26,53021,27880,-2103.6969902095866
SALUD,Medicina,F,Fisioterapeuta,33,40568,65485,577.8862615255993
CODEPESCA,Pesca,M,Ingeniero,20,50295,24209,-2217.983103010302
UASD,Educación,F,Profesor,11,38790,24018,159.80787959098984
MOPC,Infraestructura,M,Arquitecto,33,56229,96473,-1970.3599237301032
MJ,Justicia,F,Abogada,38,33467,67531,672.0175131425669
SALUD,Medicina,M,Fisioterapeuta,16,39918,86031,-2295.184982413396
CODEPESCA,Pesca,F,Ingeniero,28,42482,98546,483.14227922609217
UASD,Educación,M,Profesor,5,37577,61828,-2504.3956954456803
MOPC,Infraestructura,F,Arquitecto,5,38387,86973,45.796178468612425
MJ,Justicia,M,Abogada,17,32269,29260,-2277.0945286728834
SALUD,Medicina,F,Fisioterapeuta,17,52914,39915,275.44041697616336
CODEPESCA,Pesca,M,Ingeniero,11,35245,62476,-2390.707074796938
UASD,Educación,F,Profesor,1,47006,78623,-29.161738712480997
MOPC,Infraestructura,M,Arquitecto,14,31605,49760,-2334.1550135006373
MJ,Justicia,F,Abogada,14,57689,53563,219.02243112321787
SALUD,Medicina,M,Fisioterapeuta,17,46077,82716,-2275.463415261566
CODEPESCA,Pesca,F,Ingeniero,23,50748,28090,389.1486468967973
UASD,Educación,M,Profesor,13,58845,75060,-2349.931218773514
MOPC,Infraestructura,F,Arquitecto,7,50035,71945,85.16016691584372
MJ,Justicia,M,Abogada,37,34577,96799,-1896.9415706487853
SALUD,Medicina,F,Fisioterapeuta,24,46258,86298,407.6122674439696
CODEPESCA,Pesca,M,Ingeniero,1,56708,60750,-2578.1118495778333
UASD,Educación,F,Profesor,13,54475,92365,199.6487513552467
MOPC,Infraestructura,M,Arquitecto,6,54321,90655,-2483.4237418904027
MJ,Justicia,F,Abogada,17,54540,66684,275.63249333818555
SALUD,Medicina,M,Fisioterapeuta,39,59003,61880,-1856.0681407784796
CODEPESCA,Pesca,F,Ingeniero,10,36614,73750,140.55681683641293
UASD,Educación,M,Profesor,37,50826,75769,-1895.0221064381467
MOPC,Infraestructura,F,Arquitecto,31,36648,79173,539.435167374621
MJ,Justicia,M,Abogada,23,55386,36151,-2160.3996648893917
SALUD,Medicina,F,Fisioterapeuta,32,42568,52852,559.1285019000534
CODEPESCA,Pesca,M,Ingeniero,30,56083,59378,-2027.3592181793042
UASD,Educación,F,Profesor,32,39904,94699,558.813808524637
MOPC,Infraestructura,M,Arquitecto,11,38432,33337,-2390.330600402249
MJ,Justicia,F,Abogada,20,44389,94408,331.4154222893898
SALUD,Medicina,M,Fisioterapeuta,19,47833,71086,-2237.2679504140415
CODEPESCA,Pesca,F,Ingeniero,10,43698,54502,141.39363660797824
UASD,Educación,M,Profesor,13,36411,98733,-2352.5813055543294
MOPC,Infraestructura,F,Arquitecto,5,30685,39516,44.88635550410146
MJ,Justicia,M,Abogada,37,54325,76564,-1894.6087760625528
SALUD,Medicina,F,Fisioterapeuta,24,30070,26326,405.7000090501103
CODEPESCA,Pesca,M,Ingeniero,6,45472,94963,-2484.469057835996
UASD,Educación,F,Profesor,26,56480,50346,446.8078051579637
MOPC,Infraestructura,M,Arquitecto,22,40066,83105,-2181.2034039677196
MJ,Justicia,F,Abogada,30,42013,78071,521.0749089533831
SALUD,Medicina,M,Fisioterapeuta,6,30838,82127,-2486.1977450941954
CODEPESCA,Pesca,F,Ingeniero,13,31232,54213,196.90309890599593
UASD,Educación,M,Profesor,18,30356,80545,-2258.326491898816
MOPC,Infraestructura,F,Arquitecto,9,34491,65308,121.31201487346405
MJ,Justicia,M,Abogada,28,31424,52562,-2068.2601719071445
SALUD,Medicina,F,Fisioterapeuta,26,43293,99179,445.25004932402356
CODEPESCA,Pesca,M,Ingeniero,30,50575,21594,-2028.0098679960433
UASD,Educación,F,Profesor,38,51718,39739,674.1734698973437
MOPC,Infraestructura,M,Arquitecto,11,33968,72404,-2390.85792443673
MJ,Justicia,F,Abogada,31,44345,80169,540.3443996984124
SALUD,Medicina,M,Fisioterapeuta,19,30251,74677,-2239.344879440532
CODEPESCA,Pesca,F,Ingeniero,4,35354,60420,26.443879894691747
UASD,Educación,M,Profesor,10,43746,59894,-2408.6968833588267
MOPC,Infraestructura,F,Arquitecto,14,39256,73766,216.84497504624676
MJ,Justicia,M,Abogada,18,44995,34330,-2256.5972139998967
SALUD,Medicina,F,Fisioterapeuta,8,56204,53995,104.88291534911349
CODEPESCA,Pesca,M,Ingeniero,24,34460,70855,-2143.8775985157718
UASD,Educación,F,Profesor,12,49311,50773,180.0447217066216
MOPC,Infraestructura,M,Arquitecto,18,56200,68185,-2255.2735881472163
MJ,Justicia,F,Abogada,26,58121,37658,447.00165344214474
SALUD,Medicina,M,Fisioterapeuta,22,33016,26035,-2182.0362073823917
CODEPESCA,Pesca,F,Ingeniero,7,47625,57256,84.87547808898427
UASD,Educación,M,Profesor,10,51238,27047,-2407.81186730454
MOPC,Infraestructura,F,Arquitecto,3,40203,55103,8.022667351188545
MJ,Justicia,M,Abogada,18,44341,78594,-2256.674469806024
SALUD,Medicina,F,Fisioterapeuta,14,51048,85351,218.23794211941137
CODEPESCA,Pesca,M,Ingeniero,33,46545,55177,-1971.503876675874
UASD,Educación,F,Profesor,15,59561,27082,238.23758292204155
MOPC,Infraestructura,M,Arquitecto,15,49982,79088,-2312.99015668633
MJ,Justicia,F,Abogada,39,52651,93534,693.2776993690217
SALUD,Medicina,M,Fisioterapeuta,35,50056,71673,-1933.1010969357612
CODEPESCA,Pesca,F,Ingeniero,23,37498,94664,387.5834489897899
UASD,Educación,M,Profesor,26,57454,68284,-2103.1733281475667
MOPC,Infraestructura,F,Arquitecto,38,53742,20009,674.412561260648
MJ,Justicia,M,Abogada,38,40483,20479,-1877.249889917368
SALUD,Medicina,F,Fisioterapeuta,23,37635,45806,387.59963254550763
CODEPESCA,Pesca,M,Ingeniero,22,42675,36894,-2180.8952076402193
UASD,Educación,F,Profesor,2,30470,30689,-12.121089787030257
MOPC,Infraestructura,M,Arquitecto,30,37937,49564,-2029.502771478969
MJ,Justicia,F,Abogada,10,59211,74026,143.22615850468807
SALUD,Medicina,M,Fisioterapeuta,15,35441,57766,-2314.707858027145
CODEPESCA,Pesca,F,Ingeniero,2,58123,89558,-8.854492223069883
UASD,Educación,M,Profesor,1,39666,71070,-2580.1249894066045
MOPC,Infraestructura,F,Arquitecto,18,47672,53054,293.81520515910404
MJ,Justicia,M,Abogada,36,58802,95919,-1913.0739322755962
SALUD,Medicina,F,Fisioterapeuta,28,31945,36926,481.8975629735536
CODEPESCA,Pesca,M,Ingeniero,2,39636,31158,-2561.134517337526
UASD,Educación,F,Profesor,22,47010,70765,369.7130679814094
MOPC,Infraestructura,M,Arquitecto,38,42888,98740,-1876.9657917312284
MJ,Justicia,F,Abogada,8,53213,37101,104.52959407063355
SALUD,Medicina,M,Fisioterapeuta,5,46326,92438,-2503.3621923144797
CODEPESCA,Pesca,F,Ingeniero,23,35641,51748,387.36408502652097
UASD,Educación,M,Profesor,34,59481,35918,-1950.9817550926632
MOPC,Infraestructura,F,Arquitecto,10,51182,69066,142.27770763711356
MJ,Justicia,M,Abogada,8,48353,69956,-2446.1406988265558
SALUD,Medicina,F,Fisioterapeuta,19,54184,67743,313.5784715457401
CODEPESCA,Pesca,M,Ingeniero,30,41798,57818,-2029.046678715274
UASD,Educación,F,Profesor,11,55611,73914,161.7949130999537
MOPC,Infraestructura,M,Arquitecto,17,53524,66667,-2274.583714973756
MJ,Justicia,F,Abogada,19,36702,69403,311.51335533364175
SALUD,Medicina,M,Fisioterapeuta,1,37027,67019,-2580.4367295784227
CODEPESCA,Pesca,F,Ingeniero,34,52449,65613,598.2837579169691
UASD,Educación,M,Profesor,38,58685,89298,-1875.0997214416439
MOPC,Infraestructura,F,Arquitecto,36,49168,84788,635.8842113035428
MJ,Justicia,M,Abogada,35,31879,94302,-1935.2483122078875
SALUD,Medicina,F,Fisioterapeuta,30,32582,89518,519.9608424280257
CODEPESCA,Pesca,M,Ingeniero,30,53613,61302,-2027.650994694799
UASD,Educación,F,Profesor,16,59773,95433,257.2566420019496
MOPC,Infraestructura,M,Arquitecto,37,54379,63727,-1894.6023971427808
MJ,Justicia,F,Abogada,11,32909,33379,159.11316797656642
SALUD,Medicina,M,Fisioterapeuta,14,51541,42388,-2331.800010823347
CODEPESCA,Pesca,F,Ingeniero,24,30663,31642,405.77005903945786
UASD,Educación,M,Profesor,10,55613,41420,-2407.2950566748677
MOPC,Infraestructura,F,Arquitecto,30,51216,62209,522.1620422619258
MJ,Justicia,M,Abogada,21,53602,79039,-2198.5984373249457
SALUD,Medicina,F,Fisioterapeuta,39,56086,74698,693.6834695434043
CODEPESCA,Pesca,M,Ingeniero,5,32514,20078,-2504.993778238373
UASD,Educación,F,Profesor,33,51885,56519,579.2231177303994
MOPC,Infraestructura,M,Arquitecto,29,38099,63632,-2048.477650633049
MJ,Justicia,F,Abogada,14,36926,85059,216.56973647090132
SALUD,Medicina,M,Fisioterapeuta,7,39194,57784,-2466.2166504101615
CODEPESCA,Pesca,F,Ingeniero,33,49560,24301,578.9484697957736
UASD,Educación,M,Profesor,20,35228,56314,-2219.762939754821
MOPC,Infraestructura,F,Arquitecto,32,37981,90242,558.586648103869
MJ,Justicia,M,Abogada,38,48577,21006,-1876.2937607204385
SALUD,Medicina,F,Fisioterapeuta,19,52912,98450,313.4282125466674
CODEPESCA,Pesca,M,Ingeniero,30,47181,89847,-2028.4107949165254
UASD,Educación,F,Profesor,35,40754,38445,615.8962651871611
MOPC,Infraestructura,M,Arquitecto,28,41655,76603,-2067.051602866647
MJ,Justicia,F,Abogada,4,44023,67228,27.467932774378312
SALUD,Medicina,M,Fisioterapeuta,2,32973,24459,-2561.921605160499
CODEPESCA,Pesca,F,Ingeniero,19,39427,41085,311.8352545258376
UASD,Educación,M,Profesor,37,34256,37763,-1896.9794897829856
MOPC,Infraestructura,F,Arquitecto,19,44696,69743,312.4576717161789
MJ,Justicia,M,Abogada,24,57777,62017,-2141.1232045838706
SALUD,Medicina,F,Fisioterapeuta,34,31087,22343,595.7603045064413
CODEPESCA,Pesca,M,Ingeniero,7,51875,65618,-2464.7186674170475
UASD,Educación,F,Profesor,34,50699,80754,598.0770336651002
MOPC,Infraestructura,M,Arquitecto,7,43937,97229,-2465.656368623525
MJ,Justicia,F,Abogada,15,43947,55220,236.39313008279527
SALUD,Medicina,M,Fisioterapeuta,18,44001,98280,-2256.7146333749583
CODEPESCA,Pesca,F,Ingeniero,19,36139,63126,311.44684918861196
UASD,Educación,M,Profesor,9,53267,37918,-2426.566201213912
MOPC,Infraestructura,F,Arquitecto,31,44371,53150,540.3474710301545
MJ,Justicia,M,Abogada,22,47424,65910,-2180.334217084719
SALUD,Medicina,F,Fisioterapeuta,25,49435,95247,426.9815764706155
CODEPESCA,Pesca,M,Ingeniero,36,51899,71341,-1913.8893708531114
UASD,Educación,F,Profesor,35,54510,64574,617.5212359349946
MOPC,Infraestructura,M,Arquitecto,36,51851,41980,-1913.8950410040197
MJ,Justicia,F,Abogada,11,48504,91325,160.95537638107814
SALUD,Medicina,M,Fisioterapeuta,31,34879,53177,-2010.8699914296958
CODEPESCA,Pesca,F,Ingeniero,19,49165,92634,312.98558639138014
UASD,Educación,M,Profesor,23,43639,39030,-2161.7873161960797
MOPC,Infraestructura,F,Arquitecto,31,47910,69837,540.7655265315053
MJ,Justicia,M,Abogada,22,40772,70504,-2181.1200054981086
SALUD,Medicina,F,Fisioterapeuta,15,55460,76008,237.7531394038048
CODEPESCA,Pesca,M,Ingeniero,22,50846,65865,-2179.9299825762073
UASD,Educación,F,Profesor,24,59365,42600,409.1605730263957
MOPC,Infraestructura,M,Arquitecto,18,32916,75382,-2258.024083850368
MJ,Justicia,F,Abogada,35,43839,47230,616.2606905111701
SALUD,Medicina,M,Fisioterapeuta,16,41121,28334,-2295.0428742562544
CODEPESCA,Pesca,F,Ingeniero,23,51123,79199,389.1929449507692
UASD,Educación,M,Profesor,22,49486,69741,-2180.0906368519454
MOPC,Infraestructura,F,Arquitecto,37,50975,93535,655.0916847730114
MJ,Justicia,M,Abogada,34,48274,88266,-1952.3056172016313
SALUD,Medicina,F,Fisioterapeuta,14,54751,85658,218.67537063636598
CODEPESCA,Pesca,M,Ingeniero,12,44063,56441,-2370.6714049104107
UASD,Educación,F,Profesor,38,32595,99089,671.9145054010642
MOPC,Infraestructura,M,Arquitecto,33,40007,39531,-1972.2761984808558
MJ,Justicia,F,Abogada,39,44286,44235,692.2895574450883
SALUD,Medicina,M,Fisioterapeuta,30,30784,36433,-2030.347742092465
CODEPESCA,Pesca,F,Ingeniero,36,49437,57564,635.9159877742586
UASD,Educación,M,Profesor,25,47538,73141,-2123.3387027361237
MOPC,Infraestructura,F,Arquitecto,18,56667,72020,294.8777678137102
MJ,Justicia,M,Abogada,17,44515,31819,-2275.6479314223766
SALUD,Medicina,F,Fisioterapeuta,11,45859,99475,160.64292744039628
