Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
UASD,Educación,F,Profesor,15,32738,65791,233.3505939504185
MOPC,Infraestructura,M,Arquitecto,20,59725,77114,-2216.5201392019912
MJ,Justicia,F,Abogada,6,55028,65002,65.0310735952491
SALUD,Medicina,M,Fisioterapeuta,39,54331,85820,-1856.2572956601266
CODEPESCA,Pesca,F,Ingeniero,13,34508,22564,195.57020716281437
UASD,Educación,M,Profesor,25,43314,91410,-2123.485085055734
MOPC,Infraestructura,F,Arquitecto,25,51978,94170,425.5708151561804
MJ,Justicia,M,Abogada,3,31115,90560,-2542.810416240636
SALUD,Medicina,F,Fisioterapeuta,14,34189,38586,214.52726245029893
CODEPESCA,Pesca,M,Ingeniero,26,31971,77930,-2105.8303009978536
UASD,Educación,F,Profesor,8,50811,74424,102.52239491670286
MOPC,Infraestructura,M,Arquitecto,25,38696,62840,-2124.0306119550733
MJ,Justicia,F,Abogada,28,51930,30161,482.54936169241046
SALUD,Medicina,M,Fisioterapeuta,14,32830,62834,-2333.6656940631165
CODEPESCA,Pesca,F,Ingeniero,36,55123,48044,634.8844640262199
UASD,Educación,M,Profesor,20,54258,22846,-2217.1659589418537
MOPC,Infraestructura,F,Arquitecto,2,37273,63026,-13.045290131847764
MJ,Justicia,M,Abogada,21,57041,42922,-2197.8424626752117
SALUD,Medicina,F,Fisioterapeuta,17,31400,20734,271.1820131374411
CODEPESCA,Pesca,M,Ingeniero,16,52733,56186,-2293.3250637741326
UASD,Educación,F,Profesor,3,57933,29915,8.390026052395172
MOPC,Infraestructura,M,Arquitecto,24,38649,57020,-2143.0309030253984
MJ,Justicia,F,Abogada,6,51519,38861,64.61655348052841
SALUD,Medicina,M,Fisioterapeuta,24,49786,24979,-2141.7152830431687
CODEPESCA,Pesca,F,Ingeniero,25,57427,51405,426.2145085460673
UASD,Educación,M,Profesor,39,51109,41724,-1856.637912305789
MOPC,Infraestructura,F,Arquitecto,27,50714,90427,463.41097600421455
MJ,Justicia,M,Abogada,36,39017,95638,-1915.0505637701208
SALUD,Medicina,F,Fisioterapeuta,5,37687,26477,43.98783272042698
CODEPESCA,Pesca,M,Ingeniero,17,47264,49262,-2274.976380840826
UASD,Educación,F,Profesor,38,52872,85099,672.6080300172493
MOPC,Infraestructura,M,Arquitecto,15,56738,68657,-2311.8466898388015
MJ,Justicia,F,Abogada,21,39360,23599,348.10128808605714
SALUD,Medicina,M,Fisioterapeuta,31,37268,37462,-2010.23086878082
CODEPESCA,Pesca,F,Ingeniero,12,54573,29488,178.945757798748
UASD,Educación,M,Profesor,5,45065,87861,-2503.173017140861
MOPC,Infraestructura,F,Arquitecto,6,42994,76683,63.60949050589352
MJ,Justicia,M,Abogada,10,59435,58486,-2406.5017864054853
SALUD,Medicina,F,Fisioterapeuta,16,40740,50198,253.29061357947927
CODEPESCA,Pesca,M,Ingeniero,3,43467,68657,-2541.3512676350424
UASD,Educación,F,Profesor,27,41979,76114,462.3791056131957
MOPC,Infraestructura,M,Arquitecto,15,37834,66775,-2314.0798298355753
MJ,Justicia,F,Abogada,28,40356,62845,481.1821186579912
SALUD,Medicina,M,Fisioterapeuta,11,37515,42800,-2390.0964692194775
CODEPESCA,Pesca,F,Ingeniero,12,46415,68803,177.98204873750797
UASD,Educación,M,Profesor,4,59789,56347,-2520.4284017949594
MOPC,Infraestructura,F,Arquitecto,26,58595,91616,445.3472239676612
MJ,Justicia,M,Abogada,16,37830,33545,-2295.0855634235145
SALUD,Medicina,F,Fisioterapeuta,39,54837,34846,691.8348954905481
CODEPESCA,Pesca,M,Ingeniero,27,49701,75900,-2084.741107337444
UASD,Educación,F,Profesor,20,50712,74198,330.44756720316457
MOPC,Infraestructura,M,Arquitecto,24,37266,37569,-2143.1942775818698
MJ,Justicia,F,Abogada,25,53006,75906,425.6922533659077
SALUD,Medicina,M,Fisioterapeuta,2,58297,81833,-2558.5941304503945
CODEPESCA,Pesca,F,Ingeniero,7,42160,78136,82.5057085579603
UASD,Educación,M,Profesor,17,38317,32151,-2276.033294909337
MOPC,Infraestructura,F,Arquitecto,22,36027,34109,366.70229788315464
MJ,Justicia,M,Abogada,15,45962,96659,-2313.1196646909616
SALUD,Medicina,F,Fisioterapeuta,23,51040,48921,387.47053082777734
CODEPESCA,Pesca,M,Ingeniero,23,51840,54236,-2160.4673818191
UASD,Educación,F,Profesor,32,57253,51467,559.1571263695764
MOPC,Infraestructura,M,Arquitecto,24,43721,21580,-2142.4317448544484
MJ,Justicia,F,Abogada,29,57303,54926,502.17881609445476
SALUD,Medicina,M,Fisioterapeuta,33,52444,54142,-1970.4486416215836
CODEPESCA,Pesca,F,Ingeniero,6,45952,35197,63.958920685244834
UASD,Educación,M,Profesor,9,36269,75097,-2428.233137758577
MOPC,Infraestructura,F,Arquitecto,16,31041,72206,252.14486533420256
MJ,Justicia,M,Abogada,5,46970,64107,-2502.947978435092
SALUD,Medicina,F,Fisioterapeuta,14,49241,24236,216.30536355225837
CODEPESCA,Pesca,M,Ingeniero,8,34367,61307,-2447.452561006961
UASD,Educación,F,Profesor,7,30033,46173,81.07313932706325
MOPC,Infraestructura,M,Arquitecto,18,56580,71255,-2254.8811376635344
MJ,Justicia,F,Abogada,26,42172,48428,443.4071658758807
SALUD,Medicina,M,Fisioterapeuta,20,39693,29514,-2218.886530463913
CODEPESCA,Pesca,F,Ingeniero,23,49210,22939,387.25435191357417
UASD,Educación,M,Profesor,6,42026,21372,-2484.5372769608257
MOPC,Infraestructura,F,Arquitecto,33,36645,79319,575.717430842707
MJ,Justicia,M,Abogada,39,33663,45063,-1858.698817954526
SALUD,Medicina,F,Fisioterapeuta,17,56891,68189,274.19327909479216
CODEPESCA,Pesca,M,Ingeniero,4,51844,79791,-2521.366949048153
UASD,Educación,F,Profesor,12,40670,85925,177.30338870357514
MOPC,Infraestructura,M,Arquitecto,31,51215,59465,-2008.5833019412617
MJ,Justicia,F,Abogada,15,45878,29049,234.90282943272962
SALUD,Medicina,M,Fisioterapeuta,9,57175,93896,-2425.763500392276
CODEPESCA,Pesca,F,Ingeniero,23,36255,50010,385.7239705837918
UASD,Educación,M,Profesor,6,44717,48797,-2484.2193876394485
MOPC,Infraestructura,F,Arquitecto,10,36055,50538,138.76873832734418
MJ,Justicia,M,Abogada,24,45119,45003,-2142.2665983396637
SALUD,Medicina,F,Fisioterapeuta,36,47613,36031,633.9973035641076
CODEPESCA,Pesca,M,Ingeniero,7,56360,73898,-2463.849254662511
UASD,Educación,F,Profesor,38,48975,37225,672.1476752474955
MOPC,Infraestructura,M,Arquitecto,16,36138,40422,-2295.285440321237
MJ,Justicia,F,Abogada,7,48710,42968,83.27946368803163
SALUD,Medicina,M,Fisioterapeuta,10,35006,24900,-2409.387597714266
CODEPESCA,Pesca,F,Ingeniero,13,51115,59788,197.53200127656936
UASD,Educación,M,Profesor,25,36362,76375,-2124.306328668598
MOPC,Infraestructura,F,Arquitecto,37,47181,90400,652.9410100989664
MJ,Justicia,M,Abogada,18,37527,41179,-2257.1318791128856
SALUD,Medicina,F,Fisioterapeuta,36,54059,94655,634.7587731165411
CODEPESCA,Pesca,M,Ingeniero,33,39050,58769,-1972.030882264664
UASD,Educación,F,Profesor,18,33805,92299,290.460856054592
MOPC,Infraestructura,M,Arquitecto,18,41457,72204,-2256.6676260348427
MJ,Justicia,F,Abogada,11,38088,34408,158.0036366783292
SALUD,Medicina,M,Fisioterapeuta,39,46935,94607,-1857.130989239059
CODEPESCA,Pesca,F,Ingeniero,22,44418,82193,367.6935313635255
UASD,Educación,M,Profesor,22,30865,69265,-2181.939909127919
MOPC,Infraestructura,F,Arquitecto,30,54234,30579,520.8110123578635
MJ,Justicia,M,Abogada,26,44065,94675,-2104.4016300752455
SALUD,Medicina,F,Fisioterapeuta,24,37502,21382,404.86601831916823
CODEPESCA,Pesca,M,Ingeniero,33,51583,42267,-1970.550352028758
UASD,Educación,F,Profesor,28,32887,49386,480.29980154860147
MOPC,Infraestructura,M,Arquitecto,37,42560,49396,-1895.6372882822798
MJ,Justicia,F,Abogada,36,36868,48590,632.7279907591278
SALUD,Medicina,M,Fisioterapeuta,39,59380,36944,-1855.6608544919236
CODEPESCA,Pesca,F,Ingeniero,11,38207,90663,158.01769421428008
UASD,Educación,M,Profesor,4,51042,54551,-2521.461689752629
MOPC,Infraestructura,F,Arquitecto,27,58483,95758,464.3287322798671
MJ,Justicia,M,Abogada,3,32697,43453,-2542.623533703877
SALUD,Medicina,F,Fisioterapeuta,10,42092,71484,139.48189248310615
CODEPESCA,Pesca,M,Ingeniero,4,41028,21236,-2522.6446491224815
UASD,Educación,F,Profesor,22,59558,32513,369.4820279542554
MOPC,Infraestructura,M,Arquitecto,37,59875,20386,-1893.5918577361444
MJ,Justicia,F,Abogada,13,31821,43863,195.2527903636538
SALUD,Medicina,M,Fisioterapeuta,37,49416,80794,-1894.8273852026205
CODEPESCA,Pesca,F,Ingeniero,17,49337,55064,273.30092088829457
UASD,Educación,M,Profesor,23,30451,35232,-2162.9940762430842
MOPC,Infraestructura,F,Arquitecto,7,50060,82572,83.4389399362143
MJ,Justicia,M,Abogada,32,38388,59533,-1991.1038236258282
SALUD,Medicina,F,Fisioterapeuta,15,47347,59903,235.0763632168632
CODEPESCA,Pesca,M,Ingeniero,4,38478,52621,-2522.9458820357154
UASD,Educación,F,Profesor,9,47402,39522,121.1144267916805
MOPC,Infraestructura,M,Arquitecto,4,45532,43469,-2522.1125891063225
MJ,Justicia,F,Abogada,11,38469,68838,158.04864441948297
SALUD,Medicina,M,Fisioterapeuta,22,56845,28058,-2178.8708773295593
CODEPESCA,Pesca,F,Ingeniero,12,32989,67657,176.39602791669296
UASD,Educación,M,Profesor,2,40244,46757,-2560.7267413455365
MOPC,Infraestructura,F,Arquitecto,6,50011,30642,64.43841260478064
MJ,Justicia,M,Abogada,6,46705,47285,-2483.98454409768
SALUD,Medicina,F,Fisioterapeuta,29,55034,50485,501.9107778669537
CODEPESCA,Pesca,M,Ingeniero,39,39493,37069,-1858.010116823485
UASD,Educación,F,Profesor,31,50923,46660,539.4146210271538
MOPC,Infraestructura,M,Arquitecto,32,49815,54161,-1989.7539457828775
MJ,Justicia,F,Abogada,12,46254,92348,177.96302971828027
SALUD,Medicina,M,Fisioterapeuta,22,37251,87756,-2181.185527408738
CODEPESCA,Pesca,F,Ingeniero,32,33635,92012,556.3671189402595
UASD,Educación,M,Profesor,11,50182,47035,-2388.600109489307
MOPC,Infraestructura,F,Arquitecto,12,41566,90948,177.4092336801467
MJ,Justicia,M,Abogada,33,52373,89760,-1970.4570288909326
SALUD,Medicina,F,Fisioterapeuta,27,37842,56672,461.8903995104315
CODEPESCA,Pesca,M,Ingeniero,7,51259,97894,-2464.451838619533
UASD,Educación,F,Profesor,35,58026,80407,616.2326580908124
MOPC,Infraestructura,M,Arquitecto,39,34243,66389,-1858.6303022330844
MJ,Justicia,F,Abogada,32,59632,55224,559.4381589580405
SALUD,Medicina,M,Fisioterapeuta,27,51811,60654,-2084.4918518680624
CODEPESCA,Pesca,F,Ingeniero,11,46076,30327,158.94726354535362
UASD,Educación,M,Profesor,34,46639,51526,-1952.1396505544917
MOPC,Infraestructura,F,Arquitecto,38,48568,88385,672.0995961119322
MJ,Justicia,M,Abogada,12,50650,67475,-2369.55008545566
SALUD,Medicina,F,Fisioterapeuta,19,35324,51074,309.6350353007134
CODEPESCA,Pesca,M,Ingeniero,9,32710,34736,-2428.653564401008
UASD,Educación,F,Profesor,26,56699,70596,445.1232484368802
MOPC,Infraestructura,M,Arquitecto,16,43640,63746,-2294.399224903558
MJ,Justicia,F,Abogada,3,52356,53065,7.731211951569492
SALUD,Medicina,M,Fisioterapeuta,6,56500,77726,-2482.8274553191995
CODEPESCA,Pesca,F,Ingeniero,22,52184,52662,368.61093324751545
UASD,Educación,M,Profesor,27,32413,97486,-2086.783348358616
MOPC,Infraestructura,F,Arquitecto,39,37424,66274,689.7778881501004
MJ,Justicia,M,Abogada,12,49968,52927,-2369.630650493631
SALUD,Medicina,F,Fisioterapeuta,17,40438,74891,272.2496770863854
CODEPESCA,Pesca,M,Ingeniero,4,55734,68699,-2520.9074211922784
UASD,Educación,F,Profesor,25,57152,22853,426.1820226436597
MOPC,Infraestructura,M,Arquitecto,26,44695,30055,-2104.327207826094
MJ,Justicia,F,Abogada,24,41066,83967,405.28703561437044
SALUD,Medicina,M,Fisioterapeuta,22,51870,99197,-2179.458576836751
CODEPESCA,Pesca,F,Ingeniero,8,49043,91609,102.31354009686072
UASD,Educación,M,Profesor,31,38405,57656,-2010.0965543406837
MOPC,Infraestructura,F,Arquitecto,24,48446,58404,406.1588391044356
MJ,Justicia,M,Abogada,9,40434,56329,-2427.7411240002953
SALUD,Medicina,F,Fisioterapeuta,31,59860,39753,540.4703537901229
CODEPESCA,Pesca,M,Ingeniero,23,39948,79253,-2161.872190369758
UASD,Educación,F,Profesor,11,37932,48415,157.9852083118725
MOPC,Infraestructura,M,Arquitecto,4,53003,91222,-2521.2300357358245
MJ,Justicia,F,Abogada,23,43492,46610,386.578881404605
SALUD,Medicina,M,Fisioterapeuta,22,33445,92753,-2181.6351322980586
CODEPESCA,Pesca,F,Ingeniero,20,42310,72791,329.4550342866974
UASD,Educación,M,Profesor,14,40450,61366,-2332.765539240041
MOPC,Infraestructura,F,Arquitecto,11,42625,24190,158.5395950027771
MJ,Justicia,M,Abogada,27,46063,66461,-2085.170866293658
SALUD,Medicina,F,Fisioterapeuta,23,53028,33964,387.70537436954555
CODEPESCA,Pesca,M,Ingeniero,24,32444,72288,-2143.7639031142676
UASD,Educación,F,Profesor,2,45500,63464,-12.073430062367265
MOPC,Infraestructura,M,Arquitecto,2,42477,73181,-2560.4629558179868
MJ,Justicia,F,Abogada,27,52826,62807,463.6604677347047
SALUD,Medicina,M,Fisioterapeuta,34,38130,35980,-1953.1448234402592
CODEPESCA,Pesca,F,Ingeniero,24,42042,54228,405.40233103527873
UASD,Educación,M,Profesor,27,57136,38493,-2083.8628066668975
MOPC,Infraestructura,F,Arquitecto,26,33651,24862,442.40057542346267
MJ,Justicia,M,Abogada,37,52378,22845,-1894.4774825010522
SALUD,Medicina,F,Fisioterapeuta,7,59328,33226,84.53377391262677
CODEPESCA,Pesca,M,Ingeniero,22,43465,79429,-2180.451464144881
UASD,Educación,F,Profesor,34,38420,61116,594.9218515107061
MOPC,Infraestructura,M,Arquitecto,8,40007,42187,-2446.78630468122
MJ,Justicia,F,Abogada,33,45772,43864,576.795608410976
SALUD,Medicina,M,Fisioterapeuta,16,54451,58111,-2293.122115482001
CODEPESCA,Pesca,F,Ingeniero,12,32702,67124,176.36212444763487
UASD,Educación,M,Profesor,37,53531,63530,-1894.3412779720488
MOPC,Infraestructura,F,Arquitecto,38,56659,39321,673.0553904260403
MJ,Justicia,M,Abogada,5,57223,81312,-2501.7367858627836
SALUD,Medicina,F,Fisioterapeuta,37,37778,29620,651.8302284977358
CODEPESCA,Pesca,M,Ingeniero,32,59136,76521,-1988.652850887092
UASD,Educación,F,Profesor,18,35995,91062,290.71956196831053
MOPC,Infraestructura,M,Arquitecto,1,51103,37156,-2578.438700591654
MJ,Justicia,F,Abogada,14,49027,91417,216.28008361365755
SALUD,Medicina,M,Fisioterapeuta,21,59812,28657,-2197.5151229094977
CODEPESCA,Pesca,F,Ingeniero,27,46697,66417,462.9364455679555
UASD,Educación,M,Profesor,33,35539,48341,-1972.4456386404931
MOPC,Infraestructura,F,Arquitecto,7,58479,33495,84.433481072103
MJ,Justicia,M,Abogada,27,57977,70804,-2083.7634588708074
SALUD,Medicina,F,Fisioterapeuta,18,35327,24381,290.6406507580987
CODEPESCA,Pesca,M,Ingeniero,2,52007,68008,-2559.3371716363717
UASD,Educación,F,Profesor,7,31423,41716,81.23734079741428
MOPC,Infraestructura,M,Arquitecto,19,36965,97613,-2238.2035295500737
MJ,Justicia,F,Abogada,26,50438,80558,444.38363303697537
SALUD,Medicina,M,Fisioterapeuta,12,42433,97600,-2370.5207642195983
CODEPESCA,Pesca,F,Ingeniero,30,51772,93194,520.5201749334001
UASD,Educación,M,Profesor,3,32011,67805,-2542.7045712640647
MOPC,Infraestructura,F,Arquitecto,2,35541,50764,-13.249892251738402
MJ,Justicia,M,Abogada,28,54319,20854,-2065.200841503828
SALUD,Medicina,F,Fisioterapeuta,4,40648,58939,25.342878357163613
CODEPESCA,Pesca,M,Ingeniero,6,30786,22901,-2485.865064390139
UASD,Educación,F,Profesor,39,38993,29275,689.9632349896549
MOPC,Infraestructura,M,Arquitecto,36,56690,34983,-1912.9628424855787
MJ,Justicia,F,Abogada,15,30807,54716,233.1224838502402
SALUD,Medicina,M,Fisioterapeuta,24,51208,78495,-2141.5473013950827
CODEPESCA,Pesca,F,Ingeniero,29,47948,74225,501.0737047598261
UASD,Educación,M,Profesor,17,44262,23099,-2275.3310087645627
MOPC,Infraestructura,F,Arquitecto,19,54487,70065,311.89877111102754
MJ,Justicia,M,Abogada,2,41009,65781,-2560.6363714715662
SALUD,Medicina,F,Fisioterapeuta,7,58288,55756,84.410918136249
CODEPESCA,Pesca,M,Ingeniero,25,32014,54262,-2124.8199603183
UASD,Educación,F,Profesor,8,38718,99353,101.09384212464897
MOPC,Infraestructura,M,Arquitecto,1,38760,51169,-2579.8967860222606
MJ,Justicia,F,Abogada,20,45768,82748,329.86352974315344
SALUD,Medicina,M,Fisioterapeuta,23,57276,75037,-2159.8252241264177
CODEPESCA,Pesca,F,Ingeniero,19,47148,64567,311.03181097368497
UASD,Educación,M,Profesor,13,53138,64194,-2350.2614377025097
MOPC,Infraestructura,F,Arquitecto,14,58769,62389,217.43091147276527
MJ,Justicia,M,Abogada,31,30584,52443,-2011.0204534051554
SALUD,Medicina,F,Fisioterapeuta,29,57686,36793,502.2240600967169
CODEPESCA,Pesca,M,Ingeniero,20,57213,46126,-2216.816883154165
UASD,Educación,F,Profesor,26,48664,76543,444.174069433808
MOPC,Infraestructura,M,Arquitecto,28,41069,94280,-2066.7660713471023
MJ,Justicia,F,Abogada,36,50295,52603,634.3141297104971
SALUD,Medicina,M,Fisioterapeuta,28,37595,57794,-2067.1764568924254
CODEPESCA,Pesca,F,Ingeniero,22,47506,37740,368.05831851492405
UASD,Educación,M,Profesor,23,49420,64109,-2160.7532577602865
MOPC,Infraestructura,F,Arquitecto,24,55492,38237,406.9911869893948
MJ,Justicia,M,Abogada,34,50495,35079,-1951.6841391374605
SALUD,Medicina,F,Fisioterapeuta,20,49947,20074,330.3571973291944
CODEPESCA,Pesca,M,Ingeniero,33,42610,72979,-1971.6103374916788
UASD,Educación,F,Profesor,17,34743,36688,271.576923580163
MOPC,Infraestructura,M,Arquitecto,30,44243,35468,-2028.401647099487
MJ,Justicia,F,Abogada,31,32093,52233,537.1902226913912
SALUD,Medicina,M,Fisioterapeuta,16,50518,65494,-2293.586722951706
CODEPESCA,Pesca,F,Ingeniero,2,37406,60462,-13.029578768137924
UASD,Educación,M,Profesor,37,57792,57109,-1893.8379236805627
MOPC,Infraestructura,F,Arquitecto,36,37705,45689,632.8268660330011
MJ,Justicia,M,Abogada,4,57614,31705,-2520.685335750365
SALUD,Medicina,F,Fisioterapeuta,3,48287,63471,7.250538726491584
CODEPESCA,Pesca,M,Ingeniero,6,43957,77957,-2484.3091668606476
UASD,Educación,F,Profesor,22,36185,23736,366.72096251071974
MOPC,Infraestructura,M,Arquitecto,15,30076,41619,-2314.9962866751316
MJ,Justicia,F,Abogada,3,56960,94258,8.275085023149472
SALUD,Medicina,M,Fisioterapeuta,11,55198,94757,-2388.0075666293933
CODEPESCA,Pesca,F,Ingeniero,22,46868,91091,367.98295122133845
UASD,Educación,M,Profesor,9,30990,27977,-2428.8567489542484
MOPC,Infraestructura,F,Arquitecto,16,47127,39923,254.0451134292145
MJ,Justicia,M,Abogada,8,31736,37796,-2447.7633624950854
SALUD,Medicina,F,Fisioterapeuta,8,36786,69543,100.86561389391647
CODEPESCA,Pesca,M,Ingeniero,30,44641,54629,-2028.3546311389118
UASD,Educación,F,Profesor,39,37309,57185,689.7643031363663
MOPC,Infraestructura,M,Arquitecto,18,33779,66759,-2257.574632430062
MJ,Justicia,F,Abogada,10,39593,30572,139.18668422813693
SALUD,Medicina,M,Fisioterapeuta,25,47306,47497,-2123.0135078833305
CODEPESCA,Pesca,F,Ingeniero,9,48224,77918,121.2115301072406
UASD,Educación,M,Profesor,23,41656,95447,-2161.6704233831683
MOPC,Infraestructura,F,Arquitecto,30,30245,84704,517.977178492935
MJ,Justicia,M,Abogada,27,47380,71650,-2085.0152883537644
SALUD,Medicina,F,Fisioterapeuta,4,53034,49555,26.806043401600846
CODEPESCA,Pesca,M,Ingeniero,31,42092,88472,-2009.661006987314
UASD,Educación,F,Profesor,25,40074,84223,424.16458903887207
MOPC,Infraestructura,M,Arquitecto,13,30487,27711,-2352.9372128859063
MJ,Justicia,F,Abogada,27,38793,41934,462.0027416674846
SALUD,Medicina,M,Fisioterapeuta,9,31779,59933,-2428.7635439469773
CODEPESCA,Pesca,F,Ingeniero,21,47415,20545,349.05282970021364
UASD,Educación,M,Profesor,18,52639,82959,-2255.3466901776733
MOPC,Infraestructura,F,Arquitecto,28,53571,58157,482.74321393186807
MJ,Justicia,M,Abogada,11,59070,54963,-2387.5501651234945
SALUD,Medicina,F,Fisioterapeuta,13,40155,34123,196.23729040243467
CODEPESCA,Pesca,M,Ingeniero,34,44591,43408,-1952.3815819295128
UASD,Educación,F,Profesor,35,42011,23159,614.3407972651494
MOPC,Infraestructura,M,Arquitecto,30,30280,51087,-2030.0511040279125
MJ,Justicia,F,Abogada,2,52912,32784,-11.19784639456742
SALUD,Medicina,M,Fisioterapeuta,19,33251,50752,-2238.6422664284073
CODEPESCA,Pesca,F,Ingeniero,31,58039,44471,540.2552380509076
UASD,Educación,M,Profesor,22,39908,95846,-2180.8716545262037
MOPC,Infraestructura,F,Arquitecto,12,58665,90051,179.42914802657276
MJ,Justicia,M,Abogada,3,30149,42864,-2542.924530356003
SALUD,Medicina,F,Fisioterapeuta,9,31716,44098,119.26143091835235
CODEPESCA,Pesca,M,Ingeniero,6,59151,82450,-2482.5142912199904
UASD,Educación,F,Profesor,4,31366,36141,24.24639055299224
MOPC,Infraestructura,M,Arquitecto,19,47272,61439,-2236.9859579278377
MJ,Justicia,F,Abogada,27,55461,44911,463.9717417450464
SALUD,Medicina,M,Fisioterapeuta,34,56317,71689,-1950.9963830508536
CODEPESCA,Pesca,F,Ingeniero,5,34132,98015,43.56787860021268
UASD,Educación,M,Profesor,37,46356,44908,-1895.1888646985008
MOPC,Infraestructura,F,Arquitecto,10,53836,36663,140.869217711741
MJ,Justicia,M,Abogada,32,35482,51527,-1991.4471110163604
SALUD,Medicina,F,Fisioterapeuta,32,30358,86759,555.9800051141153
CODEPESCA,Pesca,M,Ingeniero,34,46661,93874,-1952.137051682299
UASD,Educación,F,Profesor,19,52117,29570,311.61880169755136
MOPC,Infraestructura,M,Arquitecto,18,54719,76598,-2255.100978624918
MJ,Justicia,F,Abogada,2,38555,54063,-12.893846761351313
SALUD,Medicina,M,Fisioterapeuta,25,44599,57057,-2123.3332872935753
CODEPESCA,Pesca,F,Ingeniero,13,35727,57778,195.7142083083956
UASD,Educación,M,Profesor,26,38456,97391,-2105.064224353806
MOPC,Infraestructura,F,Arquitecto,27,51435,26134,463.49614813379947
MJ,Justicia,M,Abogada,11,43478,32418,-2389.392056724727
SALUD,Medicina,F,Fisioterapeuta,15,56708,53125,236.18218333481713
CODEPESCA,Pesca,M,Ingeniero,37,36815,73729,-1896.3159483162126
UASD,Educación,F,Profesor,31,48803,75485,539.1641842522299
MOPC,Infraestructura,M,Arquitecto,23,56496,23168,-2159.917365958701
MJ,Justicia,F,Abogada,20,42846,80795,329.5183522637536
SALUD,Medicina,M,Fisioterapeuta,29,40386,55013,-2047.8520155813499
CODEPESCA,Pesca,F,Ingeniero,22,48746,77932,368.20480040214363
UASD,Educación,M,Profesor,22,44765,22151,-2180.2978944244087
MOPC,Infraestructura,F,Arquitecto,30,32243,79667,518.2132033402453
MJ,Justicia,M,Abogada,38,57570,65982,-1874.8694097293196
SALUD,Medicina,F,Fisioterapeuta,31,48640,22806,539.1449289718937
CODEPESCA,Pesca,M,Ingeniero,21,50854,48212,-2198.573336414105
UASD,Educación,F,Profesor,8,42725,39458,101.56719125536591
MOPC,Infraestructura,M,Arquitecto,39,56069,29386,-1856.0519847569108
MJ,Justicia,F,Abogada,25,38032,61363,423.92336644717653
SALUD,Medicina,M,Fisioterapeuta,37,31101,84929,-1896.9909463029649
CODEPESCA,Pesca,F,Ingeniero,21,44275,60145,348.6818997599962
UASD,Educación,M,Profesor,13,33472,94777,-2352.584593181591
MOPC,Infraestructura,F,Arquitecto,28,58948,75773,483.37840192185183
MJ,Justicia,M,Abogada,10,33074,33035,-2409.6158259449985
SALUD,Medicina,F,Fisioterapeuta,37,41837,23887,652.3097204172716
CODEPESCA,Pesca,M,Ingeniero,23,54768,44502,-2160.1214955563746
UASD,Educación,F,Profesor,30,39625,55071,519.0852430914189
MOPC,Infraestructura,M,Arquitecto,38,38410,62809,-1877.1327911479711
MJ,Justicia,F,Abogada,35,37145,47158,613.7659739883666
SALUD,Medicina,M,Fisioterapeuta,30,50906,20300,-2027.61454321679
CODEPESCA,Pesca,F,Ingeniero,23,58432,56229,388.343751884493
UASD,Educación,M,Profesor,18,36362,88564,-2257.269501208539
MOPC,Infraestructura,F,Arquitecto,1,32583,82986,-32.59406136536711
MJ,Justicia,M,Abogada,16,38254,81074,-2295.03547606853
SALUD,Medicina,F,Fisioterapeuta,19,30851,50995,309.1066373317349
CODEPESCA,Pesca,M,Ingeniero,13,56559,52470,-2349.8573130765594
UASD,Educación,F,Profesor,31,49858,26963,539.2888119869208
MOPC,Infraestructura,M,Arquitecto,2,40961,81183,-2560.6420417381682
MJ,Justicia,F,Abogada,34,58524,97826,597.2967481725312
SALUD,Medicina,M,Fisioterapeuta,24,44524,75021,-2142.336886019418
CODEPESCA,Pesca,F,Ingeniero,20,41056,59194,329.3068985717189
UASD,Educación,M,Profesor,10,58362,23847,-2406.6285404901523
MOPC,Infraestructura,F,Arquitecto,9,40352,92830,120.28160638450447
MJ,Justicia,M,Abogada,15,32018,58524,-2314.766877138857
SALUD,Medicina,F,Fisioterapeuta,10,56721,35109,141.21002436063503
CODEPESCA,Pesca,M,Ingeniero,26,43152,61671,-2104.509483271239
UASD,Educación,F,Profesor,1,52439,25263,-30.248461080985862
MOPC,Infraestructura,M,Arquitecto,4,52407,54387,-2521.3004415461332
MJ,Justicia,F,Abogada,1,54234,44754,-30.03641673618
SALUD,Medicina,M,Fisioterapeuta,16,55683,26600,-2292.976578639215
CODEPESCA,Pesca,F,Ingeniero,3,52133,57887,7.7048688379808254
UASD,Educación,M,Profesor,38,38632,73433,-1877.1065661649368
MOPC,Infraestructura,F,Arquitecto,14,52080,93289,216.64073619565877
MJ,Justicia,M,Abogada,5,32256,21118,-2504.6861514097286
SALUD,Medicina,F,Fisioterapeuta,15,58274,36727,236.36717578270898
CODEPESCA,Pesca,M,Ingeniero,21,31251,81083,-2200.889049668271
UASD,Educación,F,Profesor,2,34687,59692,-13.350775745033161
MOPC,Infraestructura,M,Arquitecto,35,47603,90702,-1933.0310337659566
MJ,Justicia,F,Abogada,21,55401,26323,349.99622030612966
SALUD,Medicina,M,Fisioterapeuta,11,52558,38027,-2388.319431292506
CODEPESCA,Pesca,F,Ingeniero,31,49724,87876,539.2729824926566
UASD,Educación,M,Profesor,34,31987,55735,-1953.8704994347677
MOPC,Infraestructura,F,Arquitecto,12,36969,79617,176.86618752244624
