Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
MOPC,Infraestructura,M,Arquitecto,36,40307,79192,12661.989999999993
MJ,Justicia,F,Abogada,5,47274,27330,12661.64
SALUD,Medicina,M,Fisioterapeuta,23,55636,40966,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,1,51932,28568,12661.64
UASD,Educación,M,Profesor,12,59736,27691,12661.99
MOPC,Infraestructura,F,Arquitecto,7,43125,99936,12661.64
MJ,Justicia,M,Abogada,13,47736,86614,12661.99
SALUD,Medicina,F,Fisioterapeuta,38,45182,33124,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,39,33941,91744,12661.989999999993
UASD,Educación,F,Profesor,33,58072,53611,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,17,43722,24589,12661.990000000002
MJ,Justicia,F,Abogada,27,51732,75294,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,16,31012,77064,12661.990000000002
CODEPESCA,Pesca,F,Ingeniero,10,44767,20842,12661.99
UASD,Educación,M,Profesor,12,39427,97776,12661.99
MOPC,Infraestructura,F,Arquitecto,18,33433,49616,12661.99
MJ,Justicia,M,Abogada,5,56690,73918,12661.64
SALUD,Medicina,F,Fisioterapeuta,3,40719,92386,12661.64
CODEPESCA,Pesca,M,Ingeniero,2,49053,38519,12661.64
UASD,Educación,F,Profesor,1,54309,92019,12661.64
MOPC,Infraestructura,M,Arquitecto,29,51836,66132,12661.989999999993
MJ,Justicia,F,Abogada,32,31507,99131,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,8,45863,80237,12661.99
CODEPESCA,Pesca,F,Ingeniero,12,36530,56925,12661.99
UASD,Educación,M,Profesor,33,51873,97759,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,24,56034,30802,12661.989999999993
MJ,Justicia,M,Abogada,10,58209,51671,12661.99
SALUD,Medicina,F,Fisioterapeuta,38,40162,96205,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,17,33062,59798,12661.990000000002
UASD,Educación,F,Profesor,23,36083,84087,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,15,45357,28058,12661.990000000002
MJ,Justicia,F,Abogada,18,36703,40675,12661.99
SALUD,Medicina,M,Fisioterapeuta,33,49738,98351,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,7,54959,54345,12661.64
UASD,Educación,M,Profesor,38,51489,80585,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,6,55282,76451,12661.64
MJ,Justicia,M,Abogada,39,57236,99592,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,7,32778,69403,12661.64
CODEPESCA,Pesca,M,Ingeniero,28,38978,92172,12661.989999999993
UASD,Educación,F,Profesor,13,48509,32561,12661.99
MOPC,Infraestructura,M,Arquitecto,30,44863,33298,12661.989999999993
MJ,Justicia,F,Abogada,16,46706,85504,12661.990000000002
SALUD,Medicina,M,Fisioterapeuta,15,56163,22522,12661.990000000002
CODEPESCA,Pesca,F,Ingeniero,23,33879,20443,12661.989999999993
UASD,Educación,M,Profesor,29,46771,81806,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,25,50360,72424,12661.989999999993
MJ,Justicia,M,Abogada,33,37306,74491,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,10,37593,72971,12661.99
CODEPESCA,Pesca,M,Ingeniero,34,54501,59199,12661.989999999993
UASD,Educación,F,Profesor,9,50064,35665,12661.99
MOPC,Infraestructura,M,Arquitecto,10,50847,81869,12661.99
MJ,Justicia,F,Abogada,30,51214,61495,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,17,32215,91482,12661.990000000002
CODEPESCA,Pesca,F,Ingeniero,31,41546,94854,12661.989999999993
UASD,Educación,M,Profesor,32,40144,82280,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,29,39117,43581,12661.989999999993
MJ,Justicia,M,Abogada,26,53371,52220,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,4,59966,90812,12661.64
CODEPESCA,Pesca,M,Ingeniero,19,48747,60954,12661.99
UASD,Educación,F,Profesor,12,57843,64003,12661.99
MOPC,Infraestructura,M,Arquitecto,34,38597,76935,12661.989999999993
MJ,Justicia,F,Abogada,26,32459,99358,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,26,30317,36743,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,9,38737,25948,12661.99
UASD,Educación,M,Profesor,6,49182,71908,12661.64
MOPC,Infraestructura,F,Arquitecto,35,48664,33853,12661.989999999993
MJ,Justicia,M,Abogada,13,34585,71420,12661.99
SALUD,Medicina,F,Fisioterapeuta,23,44395,25827,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,5,50578,23216,12661.64
UASD,Educación,F,Profesor,28,55442,74857,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,34,52808,38888,12661.989999999993
MJ,Justicia,F,Abogada,30,37932,52770,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,32,54249,71796,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,8,35088,51137,12661.99
UASD,Educación,M,Profesor,34,33052,66309,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,35,31182,35366,12661.989999999993
MJ,Justicia,M,Abogada,37,54912,77872,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,36,40888,21783,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,29,58434,92077,12661.989999999993
UASD,Educación,F,Profesor,32,51115,70503,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,36,47263,32121,12661.989999999993
MJ,Justicia,F,Abogada,3,34256,47131,12661.64
SALUD,Medicina,M,Fisioterapeuta,6,52674,78621,12661.64
CODEPESCA,Pesca,F,Ingeniero,27,48241,88833,12661.989999999993
UASD,Educación,M,Profesor,36,36688,71566,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,14,30469,85626,12661.990000000002
MJ,Justicia,M,Abogada,2,46059,27940,12661.64
SALUD,Medicina,F,Fisioterapeuta,36,56399,71736,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,10,44036,22153,12661.99
UASD,Educación,F,Profesor,32,43480,72072,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,32,51057,76527,12661.989999999993
MJ,Justicia,F,Abogada,4,46814,57099,12661.64
SALUD,Medicina,M,Fisioterapeuta,3,50504,56745,12661.64
CODEPESCA,Pesca,F,Ingeniero,27,55591,92357,12661.989999999993
UASD,Educación,M,Profesor,34,33652,76975,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,22,56995,98123,12661.989999999993
MJ,Justicia,M,Abogada,3,58495,23375,12661.64
SALUD,Medicina,F,Fisioterapeuta,25,49060,42232,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,20,40949,64077,12661.99
UASD,Educación,F,Profesor,16,49709,23970,12661.990000000002
MOPC,Infraestructura,M,Arquitecto,19,34019,45615,12661.99
MJ,Justicia,F,Abogada,3,46017,98921,12661.64
SALUD,Medicina,M,Fisioterapeuta,1,37902,29722,12661.64
CODEPESCA,Pesca,F,Ingeniero,33,39718,90050,12661.989999999993
UASD,Educación,M,Profesor,26,35595,36710,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,19,59916,74524,12661.99
MJ,Justicia,M,Abogada,3,39926,85906,12661.64
SALUD,Medicina,F,Fisioterapeuta,12,51678,75956,12661.99
CODEPESCA,Pesca,M,Ingeniero,18,53915,31317,12661.99
UASD,Educación,F,Profesor,17,42730,95173,12661.990000000002
MOPC,Infraestructura,M,Arquitecto,14,42512,46184,12661.990000000002
MJ,Justicia,F,Abogada,8,31313,71748,12661.99
SALUD,Medicina,M,Fisioterapeuta,12,33203,46420,12661.99
CODEPESCA,Pesca,F,Ingeniero,35,48233,65414,12661.989999999993
UASD,Educación,M,Profesor,11,41734,73746,12661.99
MOPC,Infraestructura,F,Arquitecto,23,30333,35536,12661.989999999993
MJ,Justicia,M,Abogada,30,32630,86872,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,18,49129,60602,12661.99
CODEPESCA,Pesca,M,Ingeniero,8,37896,64253,12661.99
UASD,Educación,F,Profesor,1,51626,94606,12661.64
MOPC,Infraestructura,M,Arquitecto,27,34403,56644,12661.989999999993
MJ,Justicia,F,Abogada,3,53899,50222,12661.64
SALUD,Medicina,M,Fisioterapeuta,16,41126,89778,12661.990000000002
CODEPESCA,Pesca,F,Ingeniero,37,44684,26703,12661.989999999993
UASD,Educación,M,Profesor,17,41829,72902,12661.990000000002
MOPC,Infraestructura,F,Arquitecto,9,37047,42664,12661.99
MJ,Justicia,M,Abogada,35,30714,92588,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,28,37608,78633,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,10,30182,67773,12661.99
UASD,Educación,F,Profesor,26,34085,32982,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,38,47970,78719,12661.989999999993
MJ,Justicia,F,Abogada,11,52994,84109,12661.99
SALUD,Medicina,M,Fisioterapeuta,30,58315,82380,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,10,58821,51007,12661.99
UASD,Educación,M,Profesor,4,58693,72044,12661.64
MOPC,Infraestructura,F,Arquitecto,35,54952,20444,12661.989999999993
MJ,Justicia,M,Abogada,35,49586,21973,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,20,50222,77295,12661.99
CODEPESCA,Pesca,M,Ingeniero,30,37032,22463,12661.989999999993
UASD,Educación,F,Profesor,31,57086,65751,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,11,37693,25134,12661.99
MJ,Justicia,F,Abogada,6,32243,31967,12661.64
SALUD,Medicina,M,Fisioterapeuta,10,46522,41027,12661.99
CODEPESCA,Pesca,F,Ingeniero,14,50539,40675,12661.990000000002
UASD,Educación,M,Profesor,31,33887,52770,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,4,54095,33641,12661.64
MJ,Justicia,M,Abogada,18,50899,56453,12661.99
SALUD,Medicina,F,Fisioterapeuta,13,46402,37380,12661.99
CODEPESCA,Pesca,M,Ingeniero,15,49225,82563,12661.990000000002
UASD,Educación,F,Profesor,33,34817,86397,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,32,49039,38264,12661.989999999993
MJ,Justicia,F,Abogada,35,47454,75153,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,21,30789,44031,12661.99
CODEPESCA,Pesca,F,Ingeniero,33,51666,24139,12661.989999999993
UASD,Educación,M,Profesor,18,50080,20243,12661.99
MOPC,Infraestructura,F,Arquitecto,1,34938,35977,12661.64
MJ,Justicia,M,Abogada,8,33785,98328,12661.99
SALUD,Medicina,F,Fisioterapeuta,23,47612,28165,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,27,59239,23726,12661.989999999993
UASD,Educación,F,Profesor,6,45445,47353,12661.64
MOPC,Infraestructura,M,Arquitecto,38,57473,24050,12661.989999999993
MJ,Justicia,F,Abogada,32,35507,39341,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,32,47772,43407,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,7,46905,63001,12661.64
UASD,Educación,M,Profesor,36,56429,86743,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,14,59254,80925,12661.990000000002
MJ,Justicia,M,Abogada,32,59472,47441,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,13,36504,56023,12661.99
CODEPESCA,Pesca,M,Ingeniero,32,59665,54142,12661.989999999993
UASD,Educación,F,Profesor,34,34603,57462,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,3,57259,59074,12661.64
MJ,Justicia,F,Abogada,29,44599,54234,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,16,41530,54072,12661.990000000002
CODEPESCA,Pesca,F,Ingeniero,32,48337,32994,12661.989999999993
UASD,Educación,M,Profesor,12,35319,26093,12661.99
MOPC,Infraestructura,F,Arquitecto,36,40241,52875,12661.989999999993
MJ,Justicia,M,Abogada,2,54301,78568,12661.64
SALUD,Medicina,F,Fisioterapeuta,34,47232,89645,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,3,55852,61332,12661.64
UASD,Educación,F,Profesor,39,48980,43062,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,13,59998,21370,12661.99
MJ,Justicia,F,Abogada,12,54120,74012,12661.99
SALUD,Medicina,M,Fisioterapeuta,31,55599,60692,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,15,43580,42792,12661.990000000002
UASD,Educación,M,Profesor,29,51723,57814,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,28,30570,46733,12661.989999999993
MJ,Justicia,M,Abogada,32,42123,77958,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,21,45232,43277,12661.99
CODEPESCA,Pesca,M,Ingeniero,20,53147,68825,12661.99
UASD,Educación,F,Profesor,26,53206,99867,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,23,57502,48651,12661.989999999993
MJ,Justicia,F,Abogada,29,35066,98048,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,24,42163,41136,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,2,31849,28456,12661.64
UASD,Educación,M,Profesor,6,42276,65249,12661.64
MOPC,Infraestructura,F,Arquitecto,37,56453,84540,12661.989999999993
MJ,Justicia,M,Abogada,27,56672,84251,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,38,49574,34202,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,24,44245,72265,12661.989999999993
UASD,Educación,F,Profesor,28,55531,87162,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,19,32376,74722,12661.99
MJ,Justicia,F,Abogada,12,44595,21348,12661.99
SALUD,Medicina,M,Fisioterapeuta,11,34294,25059,12661.99
CODEPESCA,Pesca,F,Ingeniero,35,48887,35744,12661.989999999993
UASD,Educación,M,Profesor,25,48513,41427,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,1,40483,40513,12661.64
MJ,Justicia,M,Abogada,18,54599,29648,12661.99
SALUD,Medicina,F,Fisioterapeuta,39,42066,82765,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,11,52062,48307,12661.99
UASD,Educación,F,Profesor,12,59277,48288,12661.99
MOPC,Infraestructura,M,Arquitecto,33,33074,87605,12661.989999999993
MJ,Justicia,F,Abogada,18,33548,35808,12661.99
SALUD,Medicina,M,Fisioterapeuta,2,49046,23233,12661.64
CODEPESCA,Pesca,F,Ingeniero,13,36997,67413,12661.99
UASD,Educación,M,Profesor,20,44760,24121,12661.99
MOPC,Infraestructura,F,Arquitecto,18,55845,64118,12661.99
MJ,Justicia,M,Abogada,31,34943,56139,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,18,55905,93573,12661.99
CODEPESCA,Pesca,M,Ingeniero,27,33933,86684,12661.989999999993
UASD,Educación,F,Profesor,33,43128,44743,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,33,37836,44948,12661.989999999993
MJ,Justicia,F,Abogada,24,54789,38326,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,4,36707,96267,12661.64
CODEPESCA,Pesca,F,Ingeniero,33,57637,84338,12661.989999999993
UASD,Educación,M,Profesor,29,45653,38285,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,22,43611,36952,12661.989999999993
MJ,Justicia,M,Abogada,33,56270,75152,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,22,35656,65888,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,28,48935,99387,12661.989999999993
UASD,Educación,F,Profesor,32,56361,41418,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,30,54085,50545,12661.989999999993
MJ,Justicia,F,Abogada,19,44644,77842,12661.99
SALUD,Medicina,M,Fisioterapeuta,16,52561,23814,12661.990000000002
CODEPESCA,Pesca,F,Ingeniero,34,36962,65401,12661.989999999993
UASD,Educación,M,Profesor,35,48505,89468,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,39,53640,34269,12661.989999999993
MJ,Justicia,M,Abogada,8,44609,89796,12661.99
SALUD,Medicina,F,Fisioterapeuta,18,30976,62256,12661.99
CODEPESCA,Pesca,M,Ingeniero,23,32905,39021,12661.989999999993
UASD,Educación,F,Profesor,1,58497,68027,12661.64
MOPC,Infraestructura,M,Arquitecto,36,32830,64621,12661.989999999993
MJ,Justicia,F,Abogada,22,54913,32855,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,5,47250,96236,12661.64
CODEPESCA,Pesca,F,Ingeniero,39,44133,78158,12661.989999999993
UASD,Educación,M,Profesor,28,36610,83599,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,34,45456,39563,12661.989999999993
MJ,Justicia,M,Abogada,4,39306,85807,12661.64
SALUD,Medicina,F,Fisioterapeuta,20,34966,55339,12661.99
CODEPESCA,Pesca,M,Ingeniero,18,49419,95272,12661.99
UASD,Educación,F,Profesor,12,51206,66923,12661.99
MOPC,Infraestructura,M,Arquitecto,20,48111,35327,12661.99
MJ,Justicia,F,Abogada,30,57295,97407,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,29,32142,63033,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,2,56219,63557,12661.64
UASD,Educación,M,Profesor,25,51822,75333,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,23,58884,93498,12661.989999999993
MJ,Justicia,M,Abogada,26,44350,40810,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,28,51756,67245,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,34,34201,48033,12661.989999999993
UASD,Educación,F,Profesor,7,56274,75390,12661.64
MOPC,Infraestructura,M,Arquitecto,23,44384,47924,12661.989999999993
MJ,Justicia,F,Abogada,12,40870,47297,12661.99
SALUD,Medicina,M,Fisioterapeuta,25,37519,72530,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,33,51525,70301,12661.989999999993
UASD,Educación,M,Profesor,7,49554,35687,12661.64
MOPC,Infraestructura,F,Arquitecto,10,35336,88804,12661.99
MJ,Justicia,M,Abogada,26,57165,59464,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,32,44573,23096,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,38,59285,71095,12661.989999999993
UASD,Educación,F,Profesor,19,47237,40881,12661.99
MOPC,Infraestructura,M,Arquitecto,31,31511,91065,12661.989999999993
MJ,Justicia,F,Abogada,29,51851,98149,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,25,46733,30458,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,36,35006,58102,12661.989999999993
UASD,Educación,M,Profesor,33,39666,40633,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,27,35566,38294,12661.989999999993
MJ,Justicia,M,Abogada,8,46230,66815,12661.99
SALUD,Medicina,F,Fisioterapeuta,23,48860,49626,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,26,48782,66749,12661.989999999993
UASD,Educación,F,Profesor,2,43863,74430,12661.64
MOPC,Infraestructura,M,Arquitecto,3,36628,74531,12661.64
MJ,Justicia,F,Abogada,1,51233,42653,12661.64
SALUD,Medicina,M,Fisioterapeuta,30,45114,55210,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,15,40535,65674,12661.990000000002
UASD,Educación,M,Profesor,29,51440,47966,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,18,37113,62149,12661.99
MJ,Justicia,M,Abogada,4,52984,24599,12661.64
SALUD,Medicina,F,Fisioterapeuta,29,59797,70377,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,15,41842,67300,12661.990000000002
UASD,Educación,F,Profesor,7,40543,31797,12661.64
MOPC,Infraestructura,M,Arquitecto,7,58797,50309,12661.64
MJ,Justicia,F,Abogada,23,32273,61354,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,22,48241,41027,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,36,57772,27368,12661.989999999993
UASD,Educación,M,Profesor,4,40985,88253,12661.64
MOPC,Infraestructura,F,Arquitecto,9,40174,84922,12661.99
MJ,Justicia,M,Abogada,32,58876,78687,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,35,43346,84265,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,35,35122,70962,12661.989999999993
UASD,Educación,F,Profesor,14,58522,55888,12661.990000000002
MOPC,Infraestructura,M,Arquitecto,5,59178,53933,12661.64
MJ,Justicia,F,Abogada,32,41596,69071,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,18,40613,88497,12661.99
CODEPESCA,Pesca,F,Ingeniero,26,50436,88429,12661.989999999993
UASD,Educación,M,Profesor,24,37720,20452,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,17,54344,24485,12661.990000000002
MJ,Justicia,M,Abogada,11,42472,97073,12661.99
SALUD,Medicina,F,Fisioterapeuta,20,58600,98045,12661.99
CODEPESCA,Pesca,M,Ingeniero,25,37175,71050,12661.989999999993
UASD,Educación,F,Profesor,4,38830,86374,12661.64
MOPC,Infraestructura,M,Arquitecto,31,46701,66413,12661.989999999993
MJ,Justicia,F,Abogada,27,55476,28436,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,33,38212,90835,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,21,37762,29005,12661.99
UASD,Educación,M,Profesor,26,57198,31041,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,22,34079,39458,12661.989999999993
MJ,Justicia,M,Abogada,14,50595,84946,12661.990000000002
SALUD,Medicina,F,Fisioterapeuta,8,56549,68658,12661.99
CODEPESCA,Pesca,M,Ingeniero,12,54316,49698,12661.99
UASD,Educación,F,Profesor,20,49634,42350,12661.99
MOPC,Infraestructura,M,Arquitecto,2,40008,62484,12661.64
MJ,Justicia,F,Abogada,33,33387,43326,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,9,43630,70489,12661.99
CODEPESCA,Pesca,F,Ingeniero,1,54286,71051,12661.64
UASD,Educación,M,Profesor,20,48838,66239,12661.99
MOPC,Infraestructura,F,Arquitecto,13,52495,86967,12661.99
MJ,Justicia,M,Abogada,21,50737,36226,12661.99
SALUD,Medicina,F,Fisioterapeuta,39,30090,26571,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,27,48820,85324,12661.989999999993
UASD,Educación,F,Profesor,7,35210,24012,12661.64
MOPC,Infraestructura,M,Arquitecto,29,34004,96015,12661.989999999993
MJ,Justicia,F,Abogada,27,50887,75193,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,4,49917,36705,12661.64
CODEPESCA,Pesca,F,Ingeniero,3,38864,71566,12661.64
UASD,Educación,M,Profesor,30,34337,20489,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,26,52237,40261,12661.989999999993
MJ,Justicia,M,Abogada,38,51213,30766,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,28,55035,44677,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,6,57636,59338,12661.64
UASD,Educación,F,Profesor,7,41628,76787,12661.64
MOPC,Infraestructura,M,Arquitecto,28,53485,60154,12661.989999999993
MJ,Justicia,F,Abogada,9,55739,34447,12661.99
SALUD,Medicina,M,Fisioterapeuta,34,51056,76280,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,9,35022,39944,12661.99
UASD,Educación,M,Profesor,21,35096,94526,12661.99
MOPC,Infraestructura,F,Arquitecto,27,32055,91702,12661.989999999993
MJ,Justicia,M,Abogada,16,57897,62137,12661.990000000002
SALUD,Medicina,F,Fisioterapeuta,15,33776,97431,12661.990000000002
CODEPESCA,Pesca,M,Ingeniero,5,49420,96454,12661.64
UASD,Educación,F,Profesor,11,32063,50840,12661.99
MOPC,Infraestructura,M,Arquitecto,27,57431,95543,12661.989999999993
MJ,Justicia,F,Abogada,38,31083,21032,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,14,35783,63965,12661.990000000002
CODEPESCA,Pesca,F,Ingeniero,25,58546,84784,12661.989999999993
UASD,Educación,M,Profesor,30,55338,74670,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,23,41958,83486,12661.989999999993
MJ,Justicia,M,Abogada,10,50665,51906,12661.99
SALUD,Medicina,F,Fisioterapeuta,24,54939,83265,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,32,59777,50380,12661.989999999993
UASD,Educación,F,Profesor,32,55737,92235,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,14,32604,28671,12661.990000000002
MJ,Justicia,F,Abogada,10,38257,62539,12661.99
SALUD,Medicina,M,Fisioterapeuta,23,54047,37398,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,34,56149,92229,12661.989999999993
UASD,Educación,M,Profesor,30,41626,65690,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,36,39021,98313,12661.989999999993
MJ,Justicia,M,Abogada,21,47727,24518,12661.99
SALUD,Medicina,F,Fisioterapeuta,38,31767,39950,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,13,35376,80618,12661.99
UASD,Educación,F,Profesor,31,34643,65918,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,11,46269,95859,12661.99
MJ,Justicia,F,Abogada,10,53758,93559,12661.99
SALUD,Medicina,M,Fisioterapeuta,22,31104,54546,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,11,42069,78368,12661.99
UASD,Educación,M,Profesor,3,56415,77383,12661.64
MOPC,Infraestructura,F,Arquitecto,22,51628,93254,12661.989999999993
MJ,Justicia,M,Abogada,8,47791,64880,12661.99
SALUD,Medicina,F,Fisioterapeuta,18,35070,67389,12661.99
CODEPESCA,Pesca,M,Ingeniero,14,36460,89449,12661.990000000002
UASD,Educación,F,Profesor,23,34049,50990,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,36,59412,62896,12661.989999999993
MJ,Justicia,F,Abogada,31,51208,57630,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,36,30314,26539,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,30,55929,39727,12661.989999999993
UASD,Educación,M,Profesor,12,37809,46246,12661.99
MOPC,Infraestructura,F,Arquitecto,18,32058,80444,12661.99
MJ,Justicia,M,Abogada,17,41750,87235,12661.990000000002
SALUD,Medicina,F,Fisioterapeuta,27,47182,22171,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,20,42429,44293,12661.99
UASD,Educación,F,Profesor,17,48656,69713,12661.990000000002
MOPC,Infraestructura,M,Arquitecto,25,38626,71978,12661.989999999993
MJ,Justicia,F,Abogada,15,39768,48165,12661.990000000002
SALUD,Medicina,M,Fisioterapeuta,25,34362,62795,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,31,47819,55447,12661.989999999993
UASD,Educación,M,Profesor,31,34057,35057,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,23,59101,22801,12661.989999999993
MJ,Justicia,M,Abogada,35,43711,68991,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,11,53198,83450,12661.99
CODEPESCA,Pesca,M,Ingeniero,19,53596,64967,12661.99
UASD,Educación,F,Profesor,30,35468,60226,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,7,34937,75485,12661.64
MJ,Justicia,F,Abogada,30,57464,28892,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,22,31777,29995,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,14,37070,32815,12661.990000000002
UASD,Educación,M,Profesor,9,37482,80449,12661.99
MOPC,Infraestructura,F,Arquitecto,34,48970,34157,12661.989999999993
MJ,Justicia,M,Abogada,33,31323,33053,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,39,54019,48426,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,20,49698,63532,12661.99
